出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"110/05/29","104","4","5291","邑昇","1017775.00","887255.00","130520.00","--","--","130520.00","144073.00","--","-13553.00","29876.00","16323.00","4950.00","11373.00","--","--","11373.00","-52.00","--","11321.00","11373.00","--","--","11321.00","--","--","0.34"
"110/05/29","104","4","5299","杰力","499476.00","388391.00","111085.00","--","--","111085.00","116867.00","--","-5782.00","7576.00","1794.00","456.00","1338.00","--","--","1338.00","13.00","--","1351.00","1338.00","--","--","1351.00","--","--","0.04"
"110/05/29","104","4","5301","寶得利","2348269.00","1052857.00","1295412.00","--","--","1295412.00","1280860.00","--","14552.00","43589.00","58141.00","-1245.00","59386.00","--","--","59386.00","-1338.00","--","58048.00","57548.00","--","1838.00","56210.00","--","1838.00","0.58"
"110/05/29","104","4","5302","太欣","213427.00","127014.00","86413.00","--","--","86413.00","151995.00","--","-65582.00","20714.00","-44868.00","-165.00","-44703.00","--","--","-44703.00","-7270.00","--","-51973.00","-33797.00","--","-10906.00","-40910.00","--","-11063.00","-0.21"
"110/05/29","104","4","5306","桂盟","3374449.00","2076607.00","1297842.00","--","--","1297842.00","544343.00","--","753499.00","118604.00","872103.00","172187.00","699916.00","--","--","699916.00","-90230.00","--","609686.00","699935.00","--","-19.00","609718.00","--","-32.00","6.22"
"110/05/29","104","4","5309","系統電","1580232.00","1496395.00","83837.00","--","--","83837.00","558535.00","--","-474698.00","1149487.00","674789.00","119977.00","554812.00","--","--","554812.00","-103544.00","--","451268.00","574731.00","--","-19919.00","480840.00","--","-29572.00","2.99"
"110/05/29","104","4","5310","天剛","618528.00","496929.00","121599.00","--","--","121599.00","93542.00","--","28057.00","-656.00","27401.00","6404.00","20997.00","--","--","20997.00","--","--","20997.00","20997.00","--","0.00","20997.00","--","0.00","0.42"
"110/05/29","104","4","5312","寶島科","2541479.00","1025905.00","1515574.00","--","--","1515574.00","1388661.00","--","126913.00","331693.00","458606.00","85288.00","373318.00","--","--","373318.00","-29388.00","--","343930.00","373318.00","--","--","343930.00","--","--","6.22"
"110/05/29","104","4","5314","世紀","169156.00","88367.00","80789.00","1363.00","--","79426.00","144656.00","--","-65230.00","2197.00","-63033.00","1182.00","-64215.00","--","--","-64215.00","--","--","-64215.00","-64097.00","--","-118.00","-64097.00","--","-118.00","-1.07"
"110/05/29","104","4","5315","光聯","2661682.00","2116181.00","545501.00","--","--","545501.00","192837.00","--","352664.00","25848.00","378512.00","--","378512.00","-16581.00","--","361931.00","-25614.00","--","336317.00","361933.00","--","-2.00","336319.00","--","-2.00","3.40"
"110/05/29","104","4","5321","友銓","1111489.00","992142.00","119347.00","--","--","119347.00","83390.00","--","35957.00","10572.00","46529.00","16882.00","29647.00","--","--","29647.00","-377.00","--","29270.00","29329.00","--","318.00","28955.00","--","315.00","1.02"
"110/05/29","104","4","5324","士開","142505.00","30173.00","112332.00","--","--","112332.00","280201.00","--","-167869.00","-63073.00","-230942.00","1353.00","-232295.00","--","--","-232295.00","790.00","--","-231505.00","-221259.00","--","-11036.00","-219661.00","--","-11844.00","-2.87"
"110/05/29","104","4","5328","華容","1060083.00","869411.00","190672.00","--","--","190672.00","168941.00","--","21731.00","50751.00","72482.00","-1313.00","73795.00","--","--","73795.00","-25515.00","--","48280.00","73795.00","--","--","48280.00","--","--","0.41"
"110/05/29","104","4","5340","建榮","947922.00","969672.00","-21750.00","--","--","-21750.00","67593.00","--","-89343.00","14062.00","-75281.00","2115.00","-77396.00","--","--","-77396.00","-4415.00","--","-81811.00","-77396.00","--","--","-81811.00","--","--","-0.40"
"110/05/29","104","4","5344","立衛","132461.00","185633.00","-53172.00","--","--","-53172.00","32083.00","--","-85255.00","7138.00","-78117.00","0.00","-78117.00","0.00","--","-78117.00","10238.00","--","-67879.00","--","--","--","--","--","--","-0.98"
"110/05/29","104","4","5345","天揚","129222.00","85517.00","43705.00","--","--","43705.00","83708.00","--","-40003.00","162278.00","122275.00","7131.00","115144.00","--","--","115144.00","-596.00","--","114548.00","115144.00","--","0.00","114548.00","--","0.00","2.30"
"110/05/29","104","4","5347","世界","23319721.00","16422455.00","6897266.00","--","--","6897266.00","2285284.00","--","4611982.00","326529.00","4938511.00","780928.00","4157583.00","--","--","4157583.00","-61886.00","--","4095697.00","4157583.00","--","--","4095697.00","--","--","2.54"
"110/05/29","104","4","5348","系通","206094.00","150494.00","55600.00","0.00","0.00","55600.00","88991.00","0.00","-33391.00","11469.00","-21922.00","25.00","-21947.00","--","--","-21947.00","-3083.00","--","-25030.00","-21947.00","--","0.00","-25030.00","--","0.00","-0.85"
"110/05/29","104","4","5351","鈺創","7416681.00","6458773.00","957908.00","--","--","957908.00","1140918.00","54980.00","-128030.00","-13510.00","-141540.00","4454.00","-145994.00","--","--","-145994.00","-18126.00","--","-164120.00","-139774.00","--","-6220.00","-156771.00","--","-7349.00","-0.32"
"110/05/29","104","4","5353","台林","1074035.00","871694.00","202341.00","--","--","202341.00","196745.00","--","5596.00","30247.00","35843.00","7013.00","28830.00","--","--","28830.00","-16209.00","--","12621.00","28830.00","--","--","12621.00","--","--","0.32"
"110/05/29","104","4","5355","佳總","1362792.00","1177255.00","185537.00","--","--","185537.00","150959.00","--","34578.00","26598.00","61176.00","30187.00","30989.00","--","--","30989.00","-5504.00","--","25485.00","30989.00","--","--","25485.00","--","--","0.18"
"110/05/29","104","4","5356","協益","9298628.00","8155669.00","1142959.00","--","--","1142959.00","524630.00","--","618329.00","198530.00","816859.00","252544.00","564315.00","--","--","564315.00","41106.00","--","605421.00","564315.00","--","--","605421.00","--","--","4.36"
"110/05/29","104","4","5364","力麗店","435100.00","370057.00","65043.00","--","--","65043.00","69277.00","0.00","-4234.00","12580.00","8346.00","4270.00","4076.00","0.00","--","4076.00","-1316.00","--","2760.00","13363.00","--","-9287.00","12914.00","--","-10154.00","1.32"
"110/05/29","104","4","5371","中光電","68160042.00","58776487.00","9383555.00","--","--","9383555.00","7367903.00","0.00","2015652.00","681809.00","2697461.00","742252.00","1955209.00","--","--","1955209.00","-256613.00","--","1698596.00","1905047.00","--","50162.00","1658491.00","--","40105.00","3.51"
"110/05/29","104","4","5381","合正","704547.00","634744.00","69803.00","--","--","69803.00","100462.00","--","-30659.00","-42708.00","-73367.00","1738.00","-75105.00","-362918.00","--","-438023.00","-196450.00","--","-634473.00","-438023.00","--","--","-634473.00","--","--","-2.34"
"110/05/29","104","4","5383","金利","852195.00","817208.00","34987.00","--","--","34987.00","137098.00","--","-102111.00","6787.00","-95324.00","-3028.00","-92296.00","--","--","-92296.00","-18770.00","--","-111066.00","-94465.00","--","2169.00","-108986.00","--","-2080.00","-1.33"
"110/05/29","104","4","5386","青雲","1594702.00","1494332.00","100370.00","0.00","0.00","100370.00","74387.00","0.00","25983.00","3858.00","29841.00","2593.00","27248.00","0.00","--","27248.00","828.00","--","28076.00","--","--","--","--","--","--","2.22"
"110/05/29","104","4","5392","應華","5954153.00","5304772.00","649381.00","--","--","649381.00","851449.00","--","-202068.00","447024.00","244956.00","97652.00","147304.00","--","--","147304.00","-250335.00","--","-103031.00","7480.00","0.00","139824.00","-212448.00","0.00","109417.00","0.08"
"110/05/29","104","4","5398","慕康生醫","202135.00","152739.00","49396.00","--","--","49396.00","61272.00","--","-11876.00","-55140.00","-67016.00","483.00","-67499.00","-41011.00","--","-108510.00","-19454.00","--","-127964.00","-108510.00","--","0.00","-127964.00","--","0.00","-3.28"
"110/05/29","104","4","5403","中菲","1325684.00","948801.00","376883.00","--","--","376883.00","209734.00","--","167149.00","29544.00","196693.00","35861.00","160832.00","--","--","160832.00","-17871.00","--","142961.00","--","--","--","--","--","--","2.32"
"110/05/29","104","4","5410","國眾","2425563.00","1919331.00","506232.00","0.00","0.00","506232.00","392433.00","0.00","113799.00","33694.00","147493.00","19232.00","128261.00","--","--","128261.00","-6565.00","--","121696.00","123444.00","--","4817.00","116879.00","--","4817.00","1.39"
"110/05/29","104","4","5425","台半","7744860.00","5066135.00","2678725.00","--","--","2678725.00","1230082.00","--","1448643.00","76482.00","1525125.00","394604.00","1130521.00","--","--","1130521.00","-46784.00","--","1083737.00","766004.00","--","364517.00","722917.00","--","360820.00","3.31"
"110/05/29","104","4","5426","振發","1614762.00","1298621.00","316141.00","--","--","316141.00","186400.00","--","129741.00","-14501.00","115240.00","35886.00","79354.00","--","--","79354.00","-23814.00","--","55540.00","108891.00","--","-29537.00","85077.00","--","-29537.00","0.76"
"110/05/29","104","4","5432","達威","123949.00","85776.00","38173.00","--","--","38173.00","21606.00","--","16567.00","6834.00","23401.00","1524.00","21877.00","--","--","21877.00","-70.00","--","21807.00","--","--","--","--","--","--","1.06"
"110/05/29","104","4","5438","東友","2527063.00","1902993.00","624070.00","--","--","624070.00","500456.00","--","123614.00","86368.00","209982.00","28156.00","181826.00","--","--","181826.00","-141299.00","--","40527.00","181826.00","--","0.00","35107.00","--","5420.00","1.62"
"110/05/29","104","4","5439","高技","1847376.00","1549162.00","298214.00","--","--","298214.00","145303.00","--","152911.00","2985.00","155896.00","29649.00","126247.00","--","--","126247.00","-8113.00","--","118134.00","--","--","--","--","--","--","1.62"
"110/05/29","104","4","5443","均豪","3647013.00","2715425.00","931588.00","--","--","931588.00","636890.00","--","294698.00","10708.00","305406.00","69519.00","235887.00","--","--","235887.00","-35345.00","--","200542.00","199911.00","--","35976.00","167699.00","--","32843.00","1.20"
"110/05/29","104","4","5450","南良","762587.00","599184.00","163403.00","--","--","163403.00","216620.00","--","-53217.00","23179.00","-30038.00","13205.00","-43243.00","0.00","--","-43243.00","-2446.00","--","-45689.00","-43243.00","--","0.00","-45689.00","--","0.00","-0.86"
"110/05/29","104","4","5452","佶優","5673972.00","5198078.00","475894.00","0.00","0.00","475894.00","414687.00","--","61207.00","-17559.00","43648.00","20925.00","22723.00","--","--","22723.00","-70920.00","--","-48197.00","22223.00","--","500.00","-32085.00","--","-16112.00","0.15"
"110/05/29","104","4","5455","昇益","25061.00","27859.00","-2798.00","--","--","-2798.00","45009.00","--","-47807.00","-26560.00","-74367.00","24500.00","-98867.00","--","--","-98867.00","--","--","-98867.00","--","--","--","--","--","--","-2.99"
"110/05/29","104","4","5457","宣德","2318483.00","1919914.00","398569.00","--","--","398569.00","275869.00","--","122700.00","86392.00","209092.00","-12325.00","221417.00","--","--","221417.00","-17866.00","--","203551.00","221417.00","--","--","203551.00","--","--","1.32"
"110/05/29","104","4","5460","同協","946781.00","696651.00","250130.00","--","--","250130.00","159460.00","-617.00","90053.00","7677.00","97730.00","23074.00","74656.00","--","--","74656.00","-5561.00","--","69095.00","74656.00","--","0.00","69095.00","--","0.00","1.04"
"110/05/29","104","4","5464","霖宏","1341639.00","1238162.00","103477.00","--","--","103477.00","90266.00","--","13211.00","135353.00","148564.00","23334.00","125230.00","--","--","125230.00","-3163.00","--","122067.00","125230.00","--","--","122067.00","--","--","1.76"
"110/05/29","104","4","5465","富驊","2456265.00","2095282.00","360983.00","--","--","360983.00","347560.00","--","13423.00","55057.00","68480.00","21490.00","46990.00","--","--","46990.00","-1695.00","--","45295.00","42274.00","--","4716.00","40573.00","--","4722.00","0.29"
"110/05/29","104","4","5468","凱鈺","421291.00","319873.00","101418.00","--","--","101418.00","108760.00","--","-7342.00","-6326.00","-13668.00","0.00","-13668.00","--","--","-13668.00","-2569.00","--","-16237.00","-13668.00","--","--","-16237.00","--","--","-0.26"
"110/05/29","104","4","5474","聰泰","1026279.00","606273.00","420006.00","--","--","420006.00","173647.00","194.00","246553.00","8665.00","255218.00","41382.00","213836.00","--","--","213836.00","-1410.00","--","212426.00","--","--","--","--","--","--","6.34"
"110/05/29","104","4","5475","德宏","2397469.00","2523028.00","-125559.00","--","--","-125559.00","312395.00","--","-437954.00","-197924.00","-635878.00","15486.00","-651364.00","--","--","-651364.00","-27758.00","--","-679122.00","-559511.00","--","-91853.00","-587269.00","--","-91853.00","-2.54"
"110/05/29","104","4","5478","智冠","14790974.00","11766200.00","3024774.00","--","--","3024774.00","2790184.00","--","234590.00","67456.00","302046.00","148154.00","153892.00","--","--","153892.00","105637.00","--","259529.00","308724.00","--","-154832.00","414584.00","--","-155055.00","2.42"
"110/05/29","104","4","5481","新華","75151.00","152464.00","-77313.00","--","--","-77313.00","33648.00","--","-110961.00","-21855.00","-132816.00","800.00","-133616.00","--","--","-133616.00","1724.00","--","-131892.00","-133616.00","--","--","-131892.00","--","--","-1.37"
"110/05/29","104","4","5483","中美晶","28269357.00","23998126.00","4271231.00","--","--","4271231.00","2034619.00","--","2236612.00","-276431.00","1960181.00","903779.00","1056402.00","0.00","--","1056402.00","162940.00","--","1219342.00","534837.00","--","521565.00","635474.00","--","583868.00","0.93"
"110/05/29","104","4","5487","通泰","321827.00","206559.00","115268.00","--","--","115268.00","83069.00","--","32199.00","9192.00","41391.00","7188.00","34203.00","--","--","34203.00","-3430.00","--","30773.00","34203.00","0.00","0.00","30773.00","0.00","0.00","1.55"
"110/05/29","104","4","5488","松普","1936948.00","1782655.00","154293.00","--","--","154293.00","181212.00","--","-26919.00","7985.00","-18934.00","8057.00","-26991.00","--","--","-26991.00","-23868.00","--","-50859.00","-26991.00","--","--","-50859.00","--","--","-0.29"
"110/05/29","104","4","5489","彩富","2305555.00","1406989.00","898566.00","--","--","898566.00","458009.00","--","440557.00","58971.00","499528.00","80699.00","418829.00","--","--","418829.00","-412.00","--","418417.00","418829.00","--","0.00","418417.00","--","0.00","4.15"
"110/05/29","104","4","5490","同亨","3205173.00","2060595.00","1144578.00","--","--","1144578.00","517005.00","--","627573.00","29000.00","656573.00","145820.00","510753.00","0.00","--","510753.00","-19112.00","--","491641.00","510753.00","--","--","491641.00","--","--","5.41"
"110/05/29","104","4","5493","三聯","2271145.00","1772896.00","498249.00","--","--","498249.00","266780.00","--","231469.00","59026.00","290495.00","29834.00","260661.00","--","--","260661.00","-5954.00","--","254707.00","137713.00","--","122948.00","135345.00","--","119362.00","3.11"
"110/05/29","104","4","5498","凱崴","866622.00","765047.00","101575.00","--","--","101575.00","93623.00","--","7952.00","-1685.00","6267.00","3010.00","3257.00","--","--","3257.00","-41932.00","--","-38675.00","3257.00","--","0.00","-38675.00","--","0.00","0.02"
"110/05/29","104","4","5508","永信建","1996630.00","1262148.00","734482.00","--","--","734482.00","151502.00","--","582980.00","693.00","583673.00","12483.00","571190.00","--","--","571190.00","769.00","--","571959.00","--","--","--","--","--","--","2.63"
"110/05/29","104","4","5511","德昌","3915618.00","3457885.00","457733.00","--","--","457733.00","163877.00","--","293856.00","62957.00","356813.00","76493.00","280320.00","--","--","280320.00","5833.00","--","286153.00","280320.00","--","--","286153.00","--","--","1.85"
"110/05/29","104","4","5512","力麒","1907258.00","1110621.00","796637.00","--","--","796637.00","347701.00","-1377.00","447559.00","-89227.00","358332.00","127698.00","230634.00","--","--","230634.00","5963.00","--","236597.00","144742.00","--","85892.00","150456.00","--","86141.00","0.19"
"110/05/29","104","4","5514","三豐","94437.00","21414.00","73023.00","--","--","73023.00","35376.00","--","37647.00","-33484.00","4163.00","10634.00","-6471.00","--","--","-6471.00","-1646.00","--","-8117.00","-6466.00","--","-5.00","-8112.00","--","-5.00","-0.04"
"110/05/29","104","4","5516","雙喜","623626.00","605468.00","18158.00","--","--","18158.00","28553.00","--","-10395.00","-7186.00","-17581.00","-1985.00","-15596.00","--","--","-15596.00","1221.00","--","-14375.00","--","--","--","--","--","--","-0.41"
"110/05/29","104","4","5520","力泰","2304826.00","2121615.00","183211.00","--","--","183211.00","61450.00","--","121761.00","45106.00","166867.00","33771.00","133096.00","--","--","133096.00","-2361.00","--","130735.00","128825.00","--","4271.00","126469.00","--","4266.00","1.81"
"110/05/29","104","4","5523","豐謙","3214.00","533.00","2681.00","--","--","2681.00","57215.00","--","-54534.00","-27268.00","-81802.00","0.00","-81802.00","--","--","-81802.00","-1208.00","--","-83010.00","-76046.00","--","-5756.00","-77254.00","--","-5756.00","-0.67"
"110/05/29","104","4","5529","志嘉","22095.00","16227.00","5868.00","--","--","5868.00","79473.00","--","-73605.00","-13747.00","-87352.00","25.00","-87377.00","--","--","-87377.00","-417.00","--","-87794.00","-87377.00","--","--","-87794.00","--","--","-0.84"
"110/05/29","104","4","5530","龍巖","3529106.00","1235213.00","2293893.00","--","--","2293893.00","1088044.00","41109.00","1246958.00","140466.00","1387424.00","197844.00","1189580.00","--","--","1189580.00","-390293.00","--","799287.00","1089361.00","--","100219.00","699067.00","--","100220.00","2.73"
"110/05/29","104","4","5536","聖暉","8558768.00","7447159.00","1111609.00","--","--","1111609.00","633335.00","--","478274.00","36548.00","514822.00","91792.00","423030.00","--","--","423030.00","-13316.00","--","409714.00","416345.00","--","6685.00","403092.00","--","6622.00","9.02"
"110/05/29","104","4","5543","桓鼎-KY","1166279.00","798391.00","367888.00","--","--","367888.00","299329.00","--","68559.00","2794.00","71353.00","20524.00","50829.00","--","--","50829.00","-4775.00","--","46054.00","35827.00","--","15002.00","32276.00","--","13778.00","1.49"
"110/05/29","104","4","5601","台聯櫃","75366.00","29065.00","46301.00","--","--","46301.00","26885.00","0.00","19416.00","1655.00","21071.00","4943.00","16128.00","--","--","16128.00","--","--","16128.00","--","--","--","--","--","--","0.25"
"110/05/29","104","4","5603","陸海","2012850.00","1638464.00","374386.00","--","--","374386.00","191889.00","--","182497.00","-19331.00","163166.00","29393.00","133773.00","--","--","133773.00","-5333.00","--","128440.00","127861.00","--","5912.00","122528.00","--","5912.00","1.63"
"110/05/29","104","4","5604","中連貨","1444168.00","970253.00","473915.00","--","--","473915.00","321536.00","--","152379.00","283274.00","435653.00","21688.00","413965.00","--","--","413965.00","-25572.00","--","388393.00","413965.00","--","--","388393.00","--","--","3.81"
"110/05/29","104","4","5609","中菲行","15548518.00","13204349.00","2344169.00","0.00","0.00","2344169.00","2187447.00","--","156722.00","44331.00","201053.00","52705.00","148348.00","--","--","148348.00","5608.00","--","153956.00","137398.00","--","10950.00","146467.00","--","7489.00","1.08"
"110/05/29","104","4","5701","劍湖山","1534717.00","736741.00","797976.00","--","--","797976.00","1110483.00","--","-312507.00","-9519.00","-322026.00","184.00","-322210.00","--","--","-322210.00","2991.00","--","-319219.00","-322349.00","--","139.00","-319358.00","--","139.00","-1.27"
"110/05/29","104","4","5703","亞都麗緻","1030736.00","657507.00","373229.00","0.00","0.00","373229.00","309250.00","--","63979.00","7527.00","71506.00","-1781.00","73287.00","--","--","73287.00","1689.00","--","74976.00","73287.00","0.00","0.00","74976.00","0.00","0.00","1.04"
"110/05/29","104","4","5704","老爺知","330616.00","191500.00","139116.00","--","--","139116.00","92944.00","--","46172.00","3139.00","49311.00","8358.00","40953.00","--","--","40953.00","-268.00","--","40685.00","--","--","--","--","--","--","1.05"
"110/05/29","104","4","5878","台名","602663.00","450502.00","152161.00","--","--","152161.00","86239.00","--","65922.00","17383.00","83305.00","13309.00","69996.00","--","--","69996.00","-32627.00","--","37369.00","73882.00","--","-3886.00","41255.00","--","-3886.00","3.12"
"110/05/29","104","4","5902","德記","1991995.00","1787715.00","204280.00","--","--","204280.00","187454.00","--","16826.00","7460.00","24286.00","157.00","24129.00","--","--","24129.00","528.00","--","24657.00","24129.00","--","--","24657.00","--","--","0.26"
"110/05/29","104","4","5903","全家","57791269.00","36833462.00","20957807.00","--","--","20957807.00","19583882.00","--","1373925.00","234698.00","1608623.00","281777.00","1326846.00","--","--","1326846.00","-183057.00","--","1143789.00","1276957.00","--","49889.00","1098972.00","--","44817.00","5.72"
"110/05/29","104","4","5904","寶雅","10687825.00","6310255.00","4377570.00","--","--","4377570.00","3248955.00","--","1128615.00","20300.00","1148915.00","196770.00","952145.00","--","--","952145.00","-2067.00","--","950078.00","--","--","--","--","--","--","10.00"
"110/05/29","104","4","5905","南仁湖","1557323.00","396053.00","1161270.00","--","--","1161270.00","976769.00","--","184501.00","-37714.00","146787.00","31311.00","115476.00","--","--","115476.00","-7762.00","--","107714.00","76364.00","--","39112.00","68703.00","--","39011.00","0.37"
"110/05/29","104","4","6101","寬魚國際","468343.00","607714.00","-139371.00","--","--","-139371.00","89877.00","--","-229248.00","63927.00","-165321.00","29177.00","-194498.00","--","--","-194498.00","64271.00","--","-130227.00","-194498.00","0.00","0.00","-130227.00","0.00","0.00","-3.25"
"110/05/29","104","4","6103","合邦","491643.00","470791.00","20852.00","--","--","20852.00","35556.00","0.00","-14704.00","13219.00","-1485.00","-3397.00","1912.00","--","--","1912.00","-414.00","--","1498.00","1912.00","--","0.00","1498.00","--","0.00","0.03"
"110/05/29","104","4","6104","創惟","1884879.00","989331.00","895548.00","--","--","895548.00","601371.00","--","294177.00","10070.00","304247.00","35052.00","269195.00","--","--","269195.00","913.00","--","270108.00","269247.00","--","-52.00","270193.00","--","-85.00","3.01"
"110/05/29","104","4","6109","亞元","1980430.00","1621921.00","358509.00","--","--","358509.00","264837.00","--","93672.00","56707.00","150379.00","35603.00","114776.00","--","--","114776.00","-414.00","--","114362.00","114739.00","--","37.00","114272.00","--","90.00","1.58"
"110/05/29","104","4","6111","大宇資","756917.00","122749.00","634168.00","--","--","634168.00","541183.00","--","92985.00","100032.00","193017.00","16604.00","176413.00","--","--","176413.00","-3718.00","--","172695.00","176413.00","--","0.00","172695.00","--","0.00","3.87"
"110/05/29","104","4","6113","亞矽","1703701.00","1622391.00","81310.00","--","--","81310.00","145899.00","--","-64589.00","-1523.00","-66112.00","17213.00","-83325.00","--","--","-83325.00","-5683.00","--","-89008.00","-83323.00","--","-2.00","-89006.00","--","-2.00","-1.66"
"110/05/29","104","4","6114","久威","1746327.00","1312618.00","433709.00","--","--","433709.00","149320.00","--","284389.00","10390.00","294779.00","24132.00","270647.00","--","--","270647.00","-13326.00","--","257321.00","270647.00","--","--","257321.00","--","--","7.48"
"110/05/29","104","4","6118","建達","7295917.00","7024825.00","271092.00","--","--","271092.00","309187.00","--","-38095.00","41109.00","3014.00","5831.00","-2817.00","--","--","-2817.00","-2994.00","--","-5811.00","-2786.00","--","-31.00","-5780.00","--","-31.00","-0.03"
"110/05/29","104","4","6121","新普","64236272.00","57567531.00","6668741.00","--","--","6668741.00","2864583.00","--","3804158.00","877223.00","4681381.00","1468653.00","3212728.00","--","--","3212728.00","-173618.00","--","3039110.00","3113370.00","0.00","99358.00","2961422.00","0.00","77688.00","10.10"
"110/05/29","104","4","6122","擎邦","1071942.00","1018564.00","53378.00","--","--","53378.00","71250.00","--","-17872.00","3782.00","-14090.00","-26.00","-14064.00","--","--","-14064.00","-10806.00","--","-24870.00","-13841.00","--","-223.00","-24647.00","--","-223.00","-0.20"
"110/05/29","104","4","6123","上奇","3753903.00","2919046.00","834857.00","--","--","834857.00","666901.00","--","167956.00","18896.00","186852.00","30665.00","156187.00","--","--","156187.00","20725.00","--","176912.00","121661.00","--","34526.00","142772.00","--","34140.00","2.25"
"110/05/29","104","4","6124","業強","1785723.00","1558231.00","227492.00","0.00","0.00","227492.00","321682.00","--","-94190.00","35542.00","-58648.00","3324.00","-61972.00","--","--","-61972.00","-51294.00","--","-113266.00","-56218.00","--","-5754.00","-107480.00","--","-5786.00","-0.31"
"110/05/29","104","4","6125","廣運","10935106.00","9907059.00","1028047.00","--","--","1028047.00","957033.00","--","71014.00","198591.00","269605.00","-7889.00","277494.00","--","--","277494.00","-185934.00","--","91560.00","74522.00","--","202972.00","-88767.00","--","180327.00","0.30"
"110/05/29","104","4","6126","信音","2864722.00","2472098.00","392624.00","--","--","392624.00","696849.00","--","-304225.00","-188520.00","-492745.00","-59802.00","-432943.00","--","--","-432943.00","-3936.00","--","-436879.00","-375370.00","--","-57573.00","-378190.00","--","-58689.00","-3.34"
"110/05/29","104","4","6127","九豪","1074181.00","806019.00","268162.00","0.00","0.00","268162.00","178834.00","--","89328.00","-46138.00","43190.00","25787.00","17403.00","--","--","17403.00","-18419.00","--","-1016.00","17403.00","--","0.00","-1016.00","--","0.00","0.21"
"110/05/29","104","4","6129","普誠","1277209.00","841629.00","435580.00","--","--","435580.00","537503.00","--","-101923.00","-47989.00","-149912.00","-1646.00","-148266.00","--","--","-148266.00","8249.00","--","-140017.00","-147306.00","--","-960.00","-139057.00","--","-960.00","-0.81"
"110/05/29","104","4","6130","星寶國際","244926.00","171868.00","73058.00","--","--","73058.00","70818.00","--","2240.00","7563.00","9803.00","13693.00","-3890.00","0.00","--","-3890.00","-877.00","--","-4767.00","-3480.00","--","-410.00","-4164.00","--","-603.00","-0.13"
"110/05/29","104","4","6134","萬旭","1611899.00","1421169.00","190730.00","--","--","190730.00","273301.00","--","-82571.00","-9320.00","-91891.00","8836.00","-100727.00","--","--","-100727.00","587.00","--","-100140.00","-91090.00","--","-9637.00","-92290.00","--","-7850.00","-1.01"
"110/05/29","104","4","6138","茂達","3093484.00","2210258.00","883226.00","--","--","883226.00","716818.00","11204.00","177612.00","31991.00","209603.00","25921.00","183682.00","--","--","183682.00","-6171.00","--","177511.00","148297.00","--","35385.00","142126.00","--","35385.00","1.49"
"110/05/29","104","4","6140","訊達電腦","1394577.00","1255932.00","138645.00","--","--","138645.00","163934.00","--","-25289.00","8575.00","-16714.00","776.00","-17490.00","--","--","-17490.00","-1392.00","--","-18882.00","-17490.00","--","--","-18882.00","--","--","-0.46"
"110/05/29","104","4","6143","振曜","5064430.00","4148826.00","915604.00","--","--","915604.00","580353.00","--","335251.00","291674.00","626925.00","129021.00","497904.00","--","--","497904.00","-11880.00","--","486024.00","502728.00","--","-4824.00","491960.00","--","-5936.00","6.04"
"110/05/29","104","4","6144","得利影","800334.00","580095.00","220239.00","--","--","220239.00","205848.00","--","14391.00","-7817.00","6574.00","5427.00","1147.00","--","--","1147.00","7270.00","--","8417.00","-984.00","--","2131.00","3290.00","--","5127.00","-0.01"
"110/05/29","104","4","6146","耕興","3156938.00","1622757.00","1534181.00","--","--","1534181.00","589234.00","--","944947.00","20074.00","965021.00","185948.00","779073.00","--","--","779073.00","-17733.00","--","761340.00","740954.00","--","38119.00","724388.00","--","36952.00","8.50"
"110/05/29","104","4","6147","頎邦","16863308.00","13095802.00","3767506.00","--","--","3767506.00","1219759.00","--","2547747.00","142751.00","2690498.00","602032.00","2088466.00","--","--","2088466.00","-161117.00","--","1927349.00","2063957.00","--","24509.00","1921782.00","--","5567.00","3.19"
"110/05/29","104","4","6148","驊宏資","5407649.00","5073777.00","333872.00","0.00","0.00","333872.00","261844.00","--","72028.00","-75458.00","-3430.00","4606.00","-8036.00","--","--","-8036.00","-23782.00","--","-31818.00","2836.00","--","-10872.00","-12042.00","--","-19776.00","0.03"
"110/05/29","104","4","6150","撼訊","2486302.00","2411574.00","74728.00","--","--","74728.00","329432.00","--","-254704.00","24889.00","-229815.00","-321.00","-229494.00","--","--","-229494.00","-1602.00","--","-231096.00","-229494.00","--","--","-231096.00","--","--","-4.55"
"110/05/29","104","4","6151","晉倫","1942310.00","1552813.00","389497.00","--","--","389497.00","219133.00","--","170364.00","3819.00","174183.00","29506.00","144677.00","--","--","144677.00","-2361.00","--","142316.00","144677.00","--","0.00","142316.00","--","0.00","2.62"
