"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積、資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積、資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","董監酬勞(元)","員工紅利-現金紅利金額(元)","員工紅利-股票紅利金額(元)","員工紅利-股票紅利股數(股)","員工紅利-股票紅利股數佔盈餘轉增資之比例(%)","有無全數分派員工股票紅利而股東未配發股票股利之情事","股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性","摘錄公司章程-股利分派部分","備註",
"面額新台幣10元之公司"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積、資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積、資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","董監酬勞(元)","員工紅利-現金紅利金額(元)","員工紅利-股票紅利金額(元)","員工紅利-股票紅利股數(股)","員工紅利-股票紅利股數佔盈餘轉增資之比例(%)","有無全數分派員工股票紅利而股東未配發股票股利之情事","股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性","摘錄公司章程-股利分派部分","備註",
"2534 - 宏盛","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/24","        370,608,604","       -145,410,522","       -112,437,222","                  0","0.0","1.00000000","        589,091,032","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司每年決算後如有盈餘，除依法繳納營利事業所得稅及彌補以往年度虧損外，應先提撥百分之十法定盈餘公積並依法令或主管機關規定提列或迴轉特別盈餘公積，並於加計上一年度累積未分配盈餘後，由董事會擬具分派辦法，提請股東會承認後分配之，其中分配董監事酬勞在百分之三以下，員工紅利為百分之零點五，股東所分派之現金股利，不得低於股東股利總數之百分之十。","",
"2535 - 達欣工","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/05/26","       -141,146,811","        836,193,541","        642,761,090","         93,703,865","2.50000000","0.0","        549,057,225","0.0","0.0","                  0","         10,000,000","         10,000,000","                  0","                  0","0.00000","無","","本公司年度決算如有盈餘，應先提繳稅款及彌補以往年度虧損，次提百分之十為法定盈餘公積，再依主管機關規定提撥特別盈餘公積，如尚有盈餘再分配予員工紅利百分之一至百分之三，董事、監察人酬勞百分之一至百分之三，另股東紅利由董事會擬具分派議案，必要時得酌提特別盈餘公積或酌予保留盈餘，於提請股東會決議後分派之。","",
"2536 - 宏普","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/25","      3,426,714,255","        883,864,782","      3,014,164,624","      2,694,210,061","1.00000000","0.0","        319,954,563","0.0","0.0","                  0","          1,000,000","          6,000,000","                  0","                  0","0.00000","無","","本公司章程第廿九條:
本公司每年決算後所得純益，除依法預提稅捐，彌補歷年度虧損及提撥百分之十為法定公積外，其餘由董事會擬具分配辦法，提請股東會承認後分配之:
1.董監事酬勞不得高於百分之三。
2.員工紅利不得低於百分之一，如遇公司以紅利轉作資本公積時得以股票發放之。
3.股東會得視實際需要決議全部或部份盈餘不予分配。","",
"2537 - 聯上發","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/11","       -217,084,763","        551,311,596","        300,809,119","         70,785,785","0.20057212","0.0","         46,004,674","0.80228834","0.0","         18,401,866","          2,650,000","          5,282,810","                  0","                  0","0.00000","無","","本公司為建設業，現處於業務擴充階段，董事會對於盈餘分配議案之擬具，應考慮公司未來之資本規劃及資金之需求。
本公司每年決算後如有盈餘，應先提繳營利事業所得稅，彌補以往年度虧損，次就其餘額提存百分之十為法定盈餘公積及依法令規定酌提特別盈餘公積，再提員工紅利不低於百分之一，董監酬勞不高於百分之三後，如尚有盈餘，由董事會擬具分派議案，提請股東會決議股東紅利分配比例。其中現金股利以不低於股東紅利總額百分之十。
員工紅利屬股票紅利者，其分配之對象得包括符合一定條件之本公司從屬公司員工，該條件由董事會訂定之。","",
"2538 - 基泰","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/11","      1,316,894,852","        896,367,694","      1,609,521,689","        914,603,473","1.70000000","0.0","        694,918,216","0.0","0.0","                  0","         27,952,687","         27,952,687","                  0","                  0","0.00000","無","","第廿二條：
本公司年度決算之盈餘，除依法提列應繳納所得稅，並先彌補以往年度虧損，次就其餘額提列百分之十為法定盈餘公積，並依法令規定提列或迴轉特別盈餘公積後，就其餘額及當年度未分配盈餘調整數額，得作下列之分配：先行提撥不高於資本額百分之六做為股東股息，再就其餘額百分之五做為員工紅利，提撥百分之五做董監事酬勞，其餘額併同期初累積未分配盈餘，由董事會擬定股東紅利後提請股東會決議分配之。鑑於本公司為資本密集產業，為求成長資本宜適度擴張，故本公司的股東股息紅利政策，以現金股利不低於當年度發放現金及股票股利合計數的百分之十。","",
"2539 - 櫻花建","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/20","         31,331,491","        990,872,950","        860,537,214","        296,825,391","0.30000000","0.0","         56,371,183","2.70000000","0.0","         50,734,064","          8,917,857","          7,134,285","                  0","                  0","0.00000","無","","本公司每年度決算後如有盈虧，除依法完納稅捐外，應先彌補以往年度虧損
，次就其餘額提撥百分之十為法定盈餘公積及依法令及所需提列之特別盈餘
公積或迴轉特別盈餘公積後，如尚有盈餘，按下列方式分派之：
（一）員工紅利百分之0.5以上。
（二）董監事酬勞百分之二以下。
（三）其餘加計以前年度累積未分配盈餘為可分配盈餘數，由董事會擬具分派議案，提請股東會決議分派之。","",
"2540 - 愛山林","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/18","        -51,700,122","        200,004,401","        -54,295,721","        -54,295,721","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司每屆決算所得盈餘，依下列順序分派之：
（一）提繳稅捐。
（二）彌補虧損。
（三）提存百分之十為法定盈餘公積。
（四）依證券交易法提列或迴轉特別盈餘公
      積。
（五）董事監察人酬勞金就一至四款規定數額
      後剩餘之數提撥百分之二。
（六）員工紅利就依一至四款規定數額後剩餘
      之數提撥以不低於百分之一，不高於百
      分之十計算，其提撥總金額固定不變，
      若員工紅利以配發新股，則以股東會開
      會前一日之收盤價折算員工股票紅利股
      數。
（七）股東紅利就依一至六款提列款項後之餘
      額由董事會議定，經股東會決議之。","",
"2542 - 興富發","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/11","      9,141,994,563","      6,407,447,354","      9,675,681,584","      5,487,791,014","2.00000000","0.0","      1,196,540,200","5.00000000","0.0","        299,135,037","         24,000,000","         56,500,000","                  0","                  0","","無","","本公司於每年決算後所得純益，除依法完納一切稅捐外，應先彌補以往年度虧損，次就其餘額提存百分之十為法定盈餘公積金及依法令規定提列或迴轉特別盈餘公積，再就其餘額，加計上年度未分配盈餘數為累積可分配盈餘。前述累積可分配盈餘，由董事會擬具分派議案，提請股東會決議分派之。分派盈餘時，其中員工紅利不低於分配數百分之一及董監事酬勞分配不高於分配數百分之三，股東股利之現金部份不低於股東分配數之百分之十，其員工紅利屬股票紅利者，其分配之對象得包括符合一定條件之本公司從屬公司員工。
本公司將掌握營業上所處的經濟環境變動特性，以求永續經營及長遠發展。董事會於擬定盈餘分配案時，應注重股利之穩定性與成長性、並得視當年度營運情況及考量次一年度之資本預算規劃，決定最適當之股利政策發放方式。","",
"2543 - 皇昌","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/30","       -297,989,559","        261,230,141","       -123,047,400","       -123,047,400","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","第廿二條：本公司處於企業成長階段，股利政策係考量公司之投資資金需求、財務結構及盈餘等情形，由董事會擬定盈餘分配案，經股東會決議後辦理。本公司現階段股利政策為股票股利政策，若有剩餘之盈餘再以現金方式發放。執行比率為：擬配發之股利當中股票股利（含盈餘配股之公積配股）佔百分之七十以上，現金股利佔百分之三十以下。","",
"2545 - 皇翔","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/06","      3,529,080,636","      1,651,761,921","      5,019,742,396","      3,708,803,164","4.00000000","0.0","      1,310,939,232","0.0","0.0","                  0","         13,376,931","         13,376,931","                  0","                  0","0.00000","無","","本公司年度決算如有盈餘除依法繳納一切稅捐及彌補以前年度虧損後，應先提百分之十為法定盈餘公積，及依證券交易法第四十一條規定提列或回轉特別盈餘公積後，就可供分配盈餘中提撥適當數額依下列方式分配之：（一）員工紅利不得低於百分之一。（二）董監事酬勞不得高於百分之三。（三）其餘為股東紅利。
前項第三款可分配之每股股利低於新台幣0.3元時，得不分配之。另每次分配時，其中股票股利不高於股利總數百分之七十，但現金股利不低於0.3元，惟負債比例高於百分之五十時，得全數以股票股利分派之。","",
"2546 - 根基","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/17","        154,372,057","        177,816,904","        312,967,241","        206,931,581","1.00000000","0.0","        106,035,660","0.0","0.0","                  0","          3,200,704","            800,176","                  0","                  0","0.00000","無","","本公司每年度總決算之當期淨利，應先彌補虧損，次提撥百分之十為法定盈餘公積，並依法令規定提列及迴轉特別盈餘公積，百分之○.五至百分之一為員工紅利，百分之二至百分之三為董事及監察人酬勞，如尚有盈餘再由董事會擬具分配股東紅利議案，提請股東會決議之。","",
"2547 - 日勝生","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/19","      3,393,775,482","     10,139,437,759","      1,019,363,356","      1,019,363,356","0.0","1.00000000","        860,727,090","0.0","0.20000000","         17,214,542","                  0","                  0","                  0","                  0","0.00000","無","","本公司年度總決算如有盈餘，依下列順序分派之：
一、提繳稅款。
二、彌補以往年度虧損。
三、提列百分之十為法定盈餘公積，但法定盈餘公積已達資本總額時，不在此限。
四、必要時依法提列或迴轉特別盈餘公積。
五、扣除前一~四規定之數額後，如尚有餘額，則併同以前年度累積盈餘，由董事會依下列比例擬具分配案，提請股東會通過後分配之：
(一)董監酬勞：百分之一。
(二)員工紅利：百分之一以上。
(三)股東紅利：當年度分配數額扣除前(一)及(二)後之數額。
員工紅利得以現金或發行新股方式發放之，其發放對象得包括符合一定條件之從屬公司員工，惟從屬公司員工之紅利只得以發行新股方式為之，該一定條件由董事會訂定之。
本公司所處營業環境多變，企業生命週期正值成熟穩定階段，為因應未來營運擴展計劃，並兼顧股利平衡及股東利益下，股利政策係採現金股利及股票股利互相搭配方式發放，實際發放比率則授權董事會依當年度營運情況，並考量次一年度之資金狀況與資本預算訂定之。其中現金股利部分不低於股利總額之百分之二十，惟現金股利若低於0.1元(含)時得全數改以股票股利發放。","",
"2548 - 華固","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/11","      5,366,591,988","      3,065,540,652","      7,241,110,249","      5,857,046,619","5.00000000","0.50000000","      1,384,063,630","0.0","0.0","                  0","         29,764,809","         74,412,023","                  0","                  0","","無","","本公司於每年度總決算如有盈餘，應先提繳營利事業所得稅，彌補以往年度虧損，如尚有餘額應依法提列法定盈餘公積百分之十後，再就其餘額，加計上年度累積未分配盈餘數，為累積可分配盈餘。前述累積可分配盈餘，由董事會擬具分派議案，提請股東會決議分派之。分派盈餘時，應分派董事、監察人酬勞百分之二；員工紅利百分之五，其中員工分配股票紅利之對象，得包括符合一定條件之從屬公司員工；股東紅利百分之九十三，其中現金股利應不低於股東紅利總額百分之十。","",
"2597 - 潤弘","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/05/08","         15,158,981","      1,114,566,127","        931,588,836","             88,836","6.90000000","0.0","        931,500,000","0.0","0.0","                  0","                  0","          9,315,889","                  0","                  0","","無","","本公司年度總決算後如有盈餘，除依法繳納所得稅並彌補以往年度虧損外，應先就其餘額提存百分之十為法定盈餘公積，其餘額於分派董事監察人酬勞金百分之三及員工紅利至少百分之一後，如尚有盈餘，應依股東會決議保留或分配之。員工紅利對象包括符合一定條件之從屬公司員工。","",
"2601 - 益航","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/20","      3,233,172,259","       -291,167,758","      2,203,678,571","      2,203,678,571","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","","無","","第卅一條：本公司每年結算如有盈餘，於依法完納稅捐，彌補以往年度虧損，提列百分之十作為法定盈餘公積，並得提列或迴轉特別盈餘公積後，再就其餘額加計上年度累積未分配盈餘，作為可供分配之盈餘，由董事會擬定分配案，提請股東會通過後分配之，其中提撥員工紅利不得低於百分之一，董事、監察人酬勞不得高於百分之三。前述員工紅利中，若有分配員工股票紅利，其發放對象，得包括符合一定條件之從屬公司員工。
第卅一條之一：本公司股利政策應參酌目前及未來行業景氣之狀況，考量資金之需求及財務結構，就可供分配之盈餘，除酌予保留外，得以股票股利或現金股利之方式分派之。為達平衡穩定之股利政策，本公司股利分派時，其中現金股利不得低於股利總數之百分之十，但現金股利若每股低於０‧一元，得經董事會決議，改以分派股票股利，並經股東會同意後分配之。","",
"面額新台幣10元之公司"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積、資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積、資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","董監酬勞(元)","員工紅利-現金紅利金額(元)","員工紅利-股票紅利金額(元)","員工紅利-股票紅利股數(股)","員工紅利-股票紅利股數佔盈餘轉增資之比例(%)","有無全數分派員工股票紅利而股東未配發股票股利之情事","股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性","摘錄公司章程-股利分派部分","備註",
"2603 - 長榮","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/18","      7,742,029,795","     -1,497,304,270","      6,104,930,453","      6,104,930,453","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司年終結算如有盈餘，除提付應納稅款外，應先彌補以往年度
虧損，次就其餘額提出百分之十為法定盈餘公積，並依規定提列或
迴轉特別盈餘公積，加計前期累積未分配盈餘後，由董事會擬定分
配案，提請股東會通過後分配之，惟自分配數額中提撥員工紅利不
得低於百分之○‧五，董監酬勞不得高於百分之五。

本公司股東紅利採現金股利及股票股利互相配合方式發放，其中現
金股利至少應為股利總額百分之十。","",
"2605 - 新興","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/27","      4,750,788,718","      1,099,224,161","      6,237,091,739","      5,611,957,150","1.10000000","0.0","        625,134,589","0.0","0.0","                  0","         10,969,974","         10,969,974","                  0","                  0","0.00000","無","","本公司章程規定，依公司盈餘狀況，考量未來資金需求，採穩定原則分派","",
"2606 - 裕民","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/09","      6,507,418,403","      1,566,909,220","      9,589,464,980","     12,678,580,919","2.00000000","0.0","      1,716,033,424","0.0","0.0","                  0","         17,510,545","         17,510,545","                  0","                  0","","無","","本公司每年決算如有盈餘，於依法繳納營利事業所得稅後，應先彌補歷年虧損，如尚有盈餘，於提列法定盈餘公積百分之十，並按法令規定提列特別盈餘公積後，連同上年度累積未分配盈餘，作為可供分配之盈餘，惟得視業務狀況酌予保留一部份後，按左列百分比分配之：
（一）股息百分之六十，按全部股份平均分派，但遇增加資本時，除法令另有規定外，其當年度新增股份應分派之股息，依照股東會之決議辦理。
（二）股東紅利百分之三十八按全部股份平均分派，但遇增加資本時，其當年度新增股份應分派之紅利，依照股東會之決議辦理。
（三）董事、監察人酬勞金百分之一。
（四）員工紅利百分之一。
員工紅利以股票配發時，依董事會訂定之辦法辦理。","",
"2607 - 榮運","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/12","      2,844,545,392","        580,652,641","      2,504,173,197","      2,184,030,868","0.30000000","0.0","        320,142,329","0.0","0.0","                  0","          5,000,000","         15,000,000","                  0","                  0","0.00000","無","","股東紅利採現金股利及股票股利互相配合方式發放，其中現金股利至少應為股利總額百分之十。","",
"2608 - 嘉里大榮","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/26","        791,348,911","        882,935,555","      1,480,200,371","        803,184,874","1.40000000","0.0","        677,015,497","0.0","0.0","                  0","         15,892,840","         15,892,840","                  0","                  0","","無","","每年決算後如有盈餘，依下列順序分派之：繳納稅捐、彌補虧損外，提列法定盈餘公積，其餘額再依證券交易法提列特別盈餘公積後，由董事會擬訂盈餘分配案，提請股東會決議後分配。其中至少百分之五十以現金股利方式發放，惟有突發性重大資本支出時，得將現金股利發放率調降為百分之二十。","",
"2609 - 陽明","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/18","                  0","     -2,946,113,861","     -3,845,726,782","                  0","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司年終決算，如有當期淨利，除扣除所得稅費用外，應先彌補以前年度虧損，並依相關法令規定提列各項公積外，如有擴充運輸設備及改善財務結構時，得提列特別盈餘公積，如尚有盈餘，加計上年度累積未分配盈餘後，至少提撥百分之二十五以上，由董事會擬定分配案，提請股東會通過分配之，盈餘分派比率如下：
一、員工紅利百分之一至百分之五。
二、董事酬勞不高於百分之二。
三、扣除第一、二款後之餘額為股東股利。
本公司股利發放，視公司獲利情況、產業環境變化及未來成長兼以考量資本支出及營運資金需求等因素規劃股利分派方案，股利以現金或股票方式分派，其中現金股利佔股利總額之比率不得低於百分之二十。","",
"2610 - 華航","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/18","                  0","     -1,274,046,383","     -3,161,114,592","     -3,161,114,592","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司當年度決算稅前盈餘經先扣減所得稅、
彌補以往年度虧損，次提百分之十法定盈餘公
積，並依法令提列或迴轉特別盈餘公積後，先
提撥員工紅利不低於百分之三，嗣依下列原則
，由董事會擬定分配案，經股東會決議後分派
之：
一、以不低於百分之五十之額度內分派股東股
息及紅利。惟當年度稅前盈餘經依上述方式計
算扣減後，如其可分配之數額不足時，得以累
積未分配盈餘支應。
二、本公司無虧損時，得依財務、業務及經營
面等因素之考量，將公積之全部或一部依法令
或主管機關規定發放新股或現金。
三、前開股息及紅利之發放得以股票或現金方
式為之，惟現金股利不低於全部股利之百分之
三十。","",
"2611 - 志信","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/17","        573,149,168","         21,041,099","        639,712,653","        568,025,771","0.40000000","0.0","         71,686,882","0.0","0.0","                  0","            665,635","            665,635","                  0","                  0","0.00000","無","","第廿七條之一：本公司所處產業發展週期正值成熟穩定階段，為因應業務多角化發展、永續經營之需求，股利政策係考量公司未來資金需求及長期財務規劃，先以保留盈餘支應之，並將其轉作資本分配與股東，若有剩餘之盈餘，除酌予保留外，以現金股利方式分派之。其中股票股利佔擬分配股利總額之百分之八十至百分之零，現金股利佔擬分配股利總額之百分之二十至百分之一百；惟擬分配股利總額低於新台幣壹元伍角時，得不分派現金股利。","",
"2612 - 中航","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/16","      5,352,381,400","        396,647,633","      5,933,673,518","      5,548,963,272","1.50000000","0.0","        384,710,246","0.0","0.0","                  0","          5,772,185","          5,772,185","                  0","                  0","0.00000","無","","本公司所處產業環境多變，企業生命週期尚屬穩定，考量本公司未來資金需求及長期財務規劃，並滿足對現金流入之需求，訂定本股利政策。
一、股利發放條件時機及種類
    本公司每年決算後如有盈餘，除依法繳納營利事業所得稅及彌補以往年度虧損外，應先提撥百分之十法定盈餘公積及就當年度發生之股東權益減項金額或迴轉提列特別盈餘公積，如尚有餘額，再分派如下：
(一)員工紅利千分之五至百分之二。
(二)董監酬勞百分之二為上限。
(三)扣除前二項後之餘額，加計上一年度累積未分配盈餘，由董事會擬具分配案，提請股東會決議後辦理之。
二、股利發放方式與種類
    本公司股利發放方式採盈餘轉增資及現金股利。其中現金股利不得低於發放股利總數百分之十，依現金股利每股若低於0.1元則不予發放，改以股票股利發放。
    如有前一年度累積或當年度發生但當年度稅後盈餘不足提列之股東權益減項，應依序自前一年度累積未分配盈餘提列相同數額之特別盈餘公積，並於提撥供分派前先行扣除。","",
"2613 - 中櫃","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/20","        -29,681,162","         80,446,078","        659,292,347","        601,441,697","0.15000000","0.0","         13,350,150","0.50000000","0.0","          4,450,050","          3,620,073","          3,620,073","                  0","                  0","0.00000","無","","本公司目前產業發展成熟，但業務競爭激烈，年度決算如有盈餘，除依法繳付所得稅外，應先彌補以往年度虧損，故盈餘之分派，為就當年度可分配盈餘依法提列法定盈餘公積，特別盈餘公積後，就其餘額提撥董事監察人酬勞百分之五、員工紅利百分之五、股東股息及紅利百分之三十至百分之八十(其中最少百分之二十以現金股利方式發放)，其餘為未分配盈餘。股利分配比例則由董事會擬具分配議案報請股東會同意後分配之。","",
"2614 - 東森","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/23","                 -3","        306,320,679","      1,271,599,505","        923,605,824","0.50000000","0.0","        347,993,681","0.0","0.0","                  0","                  0","         12,621,532","                  0","                  0","0.00000","無","","為配合本公司企業轉型及因應未來擴大營運範圍等所需之資本支出、並支應轉投資及健全財務結構，本公司之股利政策採取剩餘股利政策，每年決算，如有當期淨利應優先彌補虧損，次提百分之十法定盈餘公積，但法定盈餘公積累積已達本公司資本總額時，不在此限。
因於轉換日首次採用國際會計準則時，應就帳列未實現重估增值、累積換算調整數(利益)依國際會計準則第一號豁免項目而轉入保留盈餘部分，應分別提列相同數額特別盈餘公積，若產生保留盈餘淨增加數不足提列時，得僅就淨增加數予以提列，嗣後因處分或重分類相關資產時，就原提列數依比例迴轉分派盈餘。
於分派可分配盈餘時，應再就當年度發生之帳列其他股東權益減項淨額（如國外營運機構財務報表換算之兌換差額、備供出售金融資產未實現損益、現金流量避險中屬有效避險部分之避險工具利益及損失等累計餘額），自當期損益與前期未分配盈餘提列相同數額之特別盈餘公積，屬前期累積之其他股東權益減項金額，則自前期未分配盈餘提列相同數額之特別盈餘公積不得分派；但已依前款規定提列特別盈餘公積者，應就已提列數額與其他權益減項淨額之差額補提列特別盈餘公積。嗣後其他股東權益減項餘額有迴轉時，得就迴轉部分分派盈餘。計算可分配盈餘時，須加計首次採用國際會計準則所增加之期初保留盈餘及當年度未分配盈餘調整數，優先彌補虧損後，由董事會擬具分配方案，分配原則為員工紅利佔分配案之百分之三�P五，其提撥金額作為當年度費用。並依據前述政策分配股票股利以應各項投資及營運所需資金，其餘以現金股利分配。經董事會通過之股利分配案提請股東常會決議分配之。
第廿六條之ㄧ 本公司依盈餘分配案分配股利時，得將法定盈餘公積超過實收資本額百分之二十五之部分及下列資本公積之全部或ㄧ部，按股東原有股份之比例發給新股或現金：
ㄧ、超過票面金額發行股票所得之溢額。
二、受領贈與之所得。","",
"2615 - 萬海","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/18","       -610,274,942","      2,129,107,983","      2,100,457,498","        325,819,525","0.80000000","0.0","      1,774,637,973","0.0","0.0","                  0","         17,746,380","         18,470,721","                  0","                  0","0.00000","無","","本公司每年決算後如有當期淨利，除彌補虧損外，應先提撥百分之十法定盈餘公積，並就當年度發生之股東權益減項金額及法令規定提列或迴轉特別盈餘公積外，若尚有餘額，連同期初累積未分配盈餘及當年度未分配盈餘調整數額提撥百分之五十以上，由董事會擬定分配案，提請股東會通過後分配之，其中：
1.員工紅利不低於百分之一。
2.董事、監察人酬勞百分之一。
3.扣除第1、2款後之餘額為股東紅利。
4.獨立董事不參與盈餘分配，其酬金由董事會決議定之。
此項股利以現金或股票分配之比率，得視當年度實際獲利、資金狀況及增資擴展計劃規劃股利分配方案，其中現金股利之比例不得低於股利總數之百分之十。
如有前一年度累積或當年度發生，但當年度稅後盈餘不足提列之股東權益減項，應自前一年度累積未分配盈餘提列相同數額之特別盈餘公積，並於提撥供分派前先行扣除。","",
"2616 - 山隆","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/26","        751,992,558","        248,979,626","        976,074,221","        806,561,102","1.50000000","0.0","        169,513,119","0.0","0.0","                  0","                  0","         12,000,000","                  0","                  0","","無","","第十九條：本公司所處產業環境可與國家經濟成長結合，企業生命週期正值穩定成長階段，考量本公司未來資金需求及長期財務規劃，並滿足股東對現金流入之需求，本公司每年決算後如有盈餘，除依法繳納營利事業所得稅及彌補以往年度虧損外，應先就餘額提撥百分之十法定盈餘公積及就當年度發生之股東權益減項金額提列特
別盈餘公積，如尚有餘額，就其中提撥員工紅利不得低於百分之一，其餘部份提撥百分之三十以上分配予股東，其中現金股利不得低於股利總數百分之十。但現金股利每股若低於Ｏ．一元則不予發放，改以股票股利發放。
如有前一年度累積或當年度發生但當年度稅後盈餘不足提列之股東權益減項，應自前一年度累積未分配盈餘提列相同數額之特別盈餘公積，並於提撥分派前先行扣除。前項盈餘分配若每股股息少於０．五元，則得免予分配。","",
"2617 - 台航","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/19","      2,693,310,883","        542,293,059","      3,488,799,704","      3,154,964,114","0.80000000","0.0","        333,835,590","0.0","0.0","                  0","          5,162,406","          5,162,406","                  0","                  0","0.00000","無","","本公司會計年度決算如有盈餘，應先提繳稅款，彌補以往年度虧損，次提百分之十為法定盈餘公積，另按法令規定提列特別盈餘公積，如尚有餘額，由董事會擬具盈餘分配案，提請股東會承認後分配之，其中提撥岸上員工紅利不得低於百分之一，董事、監察人報酬不得高於百分之二。","",
"2618 - 長榮航","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/17","         64,587,593","        747,450,031","        226,803,487","        226,803,487","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司股東紅利採現金股利及股票股利互相配合方式發放，其中現金股利至少應為股利總額百分之十。","",
"面額新台幣10元之公司"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積、資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積、資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","董監酬勞(元)","員工紅利-現金紅利金額(元)","員工紅利-股票紅利金額(元)","員工紅利-股票紅利股數(股)","員工紅利-股票紅利股數佔盈餘轉增資之比例(%)","有無全數分派員工股票紅利而股東未配發股票股利之情事","股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性","摘錄公司章程-股利分派部分","備註",
