"","公司代號","year","本期綜合損益總額","權益總額","基本每股盈餘元","ROE","負債比例","每股參考淨值","現金股利元股","產業類別","公司簡稱"
"3688","1540",106,45506,1368367,0.54,0.0332556982154641,0.15717905634299,16.01,0.53,"電機機械","喬福"
"3689","1541",106,124086,1142302,1.71,0.108628016058801,0.603251367240006,14.5,1.5,"電機機械","錩泰"
"3690","1558",106,422318,4425537,8.68,0.0954275153501146,0.343322961320851,72.47,8.5,"電機機械","伸興"
"3691","1560",106,696072,4054209,5.2,0.171691197962414,0.236263194926517,28.75,3.5,"電機機械","中砂"
"3692","1568",106,178263,1591408,1.86,0.112015900385068,0.571625226447447,15.44,0.8,"汽車工業","倉佑"
"3693","1582",106,657220,5970600,5.42,0.110076039259036,0.304491948060904,36.19,5,"電子零組件業","信錦"
"3694","1583",106,440616,5567306,3.44,0.0791434851973288,0.621607929063304,37.24,2.5,"電機機械","程泰"
"3695","1587",106,-8240,1089219,0.27,-0.00756505349245652,0.548350941617126,18.14,0.5,"汽車工業","吉茂"
"3696","1589",106,40830,9715187,2.28,0.00420269831141696,0.329190922467287,79.31,1.5,"電機機械","永冠-KY"
"3697","1590",106,3232645,15962017,18.07,0.20252108489798,0.447787922835139,84.39,7.4448,"電機機械","亞德客-KY"
"3698","1592",106,198900,3113798,2.75,0.0638769759631164,0.571496474318396,31.46,1,"汽車工業","英瑞-KY"
"3699","1597",106,230365,1529736,4.03,0.15059134386587,0.420295215397494,25.91,1,"電機機械","直得"
"3700","1598",106,-188628,2145830,-1.62,-0.0879044472302093,0.676665612908845,19.85,0.5,"生技醫療業","岱宇"
"3701","1603",106,374420,5085922,1.77,0.0736189033178252,0.333399129394902,31.94,1,"電器電纜","華電"
"3702","1604",106,232852,6766182,0.67,0.0344140905461899,0.439569147446584,14.2,0.2,"電器電纜","聲寶"
"3703","1605",106,9480732,72280256,1.97,0.131166275891441,0.445068387132834,21.2,1,"電器電纜","華新"
"3704","1608",106,474205,8363962,1.04,0.0566962164581809,0.347923875769734,17.03,0.73,"電器電纜","華榮"
"3705","1609",106,363912,7881356,0.83,0.0461737802479675,0.57285855227431,11.81,0.35,"電器電纜","大亞"
"3706","1611",106,689317,5018757,1.55,0.137348152142054,0.304081670573279,12.41,1,"電器電纜","中電"
"3707","1612",106,281048,4693241,0.65,0.0598835644706931,0.118019405959349,14.84,0.5,"電器電纜","宏泰"
"3708","1614",106,218755,5172624,0.82,0.0422909146305627,0.205179783331594,19.74,0.69647415,"電器電纜","三洋電"
"3709","1615",106,163685,1593719,1.31,0.102706311463941,0.322484802108575,14.25,0.9,"電器電纜","大山"
"3710","1616",106,-163716,1578630,-0.58,-0.103707645236693,0.539496349383367,8.33,0,"電器電纜","億泰"
"3711","1617",106,119671,1658319,0.81,0.0721640408148251,0.519477832572267,11.5,0.6,"電器電纜","榮星"
"3712","1618",106,184787,4086222,0.35,0.0452219678715449,0.0697721748596709,16.96,0,"電器電纜","合機"
"3713","1626",106,10448,2597142,0.03,0.00402288361591318,0.668441604997028,21.16,0.1,"電器電纜","艾美特-KY"
"3714","1701",106,283787,5603695,1.05,0.0506428347724136,0.454711171429592,18.72,0.6,"生技醫療業","中化"
"3715","1702",106,1126216,5965452,4.01,0.188789717862117,0.734348761134798,23.12,2.7,"食品工業","南僑"
"3716","1707",106,1921992,6327972,10.03,0.303729536097821,0.360271728009951,38.57,6.7,"生技醫療業","葡萄王"
"3717","1708",106,276875,5528721,2.44,0.0500793944928673,0.480727529085046,27.41,1,"化學工業","東鹼"
"3718","1709",106,701867,7797945,1.32,0.0900066620115941,0.259827313969553,15.07,1.5,"化學工業","和益"
"3719","1710",106,2112259,17897431,2.01,0.118020234300666,0.50218341983883,16.98,1.75,"化學工業","東聯"
"3720","1711",106,340654,8036778,0.67,0.0423868868842713,0.414426106431523,14.1,0.5,"化學工業","永光"
"3721","1712",106,491421,6682710,1.5,0.0735361851703875,0.561621515812355,15.99,1,"化學工業","興農"
"3722","1713",106,75942,2262238,0.48,0.0335694122369088,0.0691811219178612,14.99,0.44,"化學工業","國化"
"3723","1714",106,134438,14618638,0.34,0.00919634236787312,0.456129360708672,11.16,0.3,"化學工業","和桐"
"3724","1717",106,1369909,21068111,1.65,0.0650228679733081,0.626885281553756,17.69,0.5,"化學工業","長興"
"3725","1720",106,288414,4202185,2.03,0.0686342938257121,0.340752754416739,20.55,1.6,"生技醫療業","生達"
"3726","1721",106,68432,2355031,0.32,0.0290577915959493,0.44432164363483,10.57,0.2,"化學工業","三晃"
"3727","1722",106,963174,49092452,1.65,0.0196195944745233,0.346800388536561,50.09,1.2,"化學工業","台肥"
"3728","1723",106,1085728,6873190,5,0.157965660777601,0.388263329113686,28.13,4.3,"化學工業","中碳"
"3729","1724",106,86471,1964731,0.68,0.0440116229651795,0.319555298809803,15.37,0.6,"化學工業","台硝"
"3730","1725",106,420865,2922968,1.19,0.143985496933254,0.485603335114882,16.14,0.83,"化學工業","元禎"
"3731","1726",106,636621,8274682,4.88,0.0769360079335979,0.162768254554134,51.08,3.5,"化學工業","永記"
"3732","1727",106,92610,1485105,0.84,0.0623592271253548,0.43210350051891,13.33,0.6,"化學工業","中華化"
"3733","1730",106,191938,1372096,3.13,0.139886713466113,0.314639074327986,20.83,2.3,"化學工業","花仙子"
"3734","1731",106,103473,1756878,0.65,0.0588959506579284,0.33714623335582,13.22,0.6,"生技醫療業","美吾華"
"3735","1732",106,3436,418746,0.17,0.00820545151476074,0.25763995504136,9.87,0,"化學工業","毛寶"
"3736","1733",106,80130,1664867,0.86,0.0481299707424077,0.383332574012485,16.69,0.746,"生技醫療業","五鼎"
"3737","1734",106,-97436,3626764,0.22,-0.0268658230863657,0.399850407903228,18.33,0.2,"生技醫療業","杏輝"
"3738","1735",106,32285,1413098,0.63,0.0228469646125039,0.540295823358314,14.22,0.5,"化學工業","日勝化"
"3739","1736",106,-89689,8167441,0.43,-0.0109812853254771,0.633205105013452,26.93,0.3,"生技醫療業","喬山"
"3740","1737",106,332198,6018540,1.77,0.0551957783781449,0.169529747361272,30.09,1.49,"食品工業","臺鹽"
"3741","1760",106,84580,835245,1.33,0.101263701069746,0.330409645044841,12.26,1,"生技醫療業","寶齡富錦"
"3742","1762",106,88834,1821221,1.11,0.0487771665272913,0.471792164852774,23.48,0.5,"生技醫療業","中化生"
"3743","1773",106,851287,4502748,5.86,0.189059436592943,0.211646228374866,30.02,4.6,"化學工業","勝一"
"3744","1776",106,99560,1284719,1.35,0.0774955457185579,0.40479639816109,16.76,1.5,"化學工業","展宇"
"3745","1783",106,14874,796253,0.23,0.0186799924144713,0.27874327433468,11.46,0.15033847,"生技醫療業","和康生"
"3746","1786",106,20244,914452,0.33,0.0221378486787715,0.41500156732793,17.72,0.2,"生技醫療業","科妍"
"3747","1789",106,406318,10417225,0.53,0.0390044373621574,0.179835764419151,13.17,0.48,"生技醫療業","神隆"
"3748","1795",106,271478,7654431,0.09,0.0354667773476565,0.51045024976568,30.42,0,"生技醫療業","美時"
"3749","1802",106,2011771,49613962,0.73,0.0405484851219905,0.409544298736682,15.83,0.5,"玻璃陶瓷","台玻"
"3750","1805",106,-2382,743153,-0.03,-0.0032052619043454,0.505001914975105,9.26,0,"建材營造","寶徠"
"3751","1806",106,-142310,7054769,-0.21,-0.0201721700597142,0.389811323137356,16.26,0,"玻璃陶瓷","冠軍"
"3752","1808",106,538806,4651753,2.38,0.115828591930827,0.818377566392537,19.11,2.1,"建材營造","潤隆"
"3753","1809",106,-65061,3923196,-0.09,-0.0165836731073339,0.228241146560366,18.95,0.2,"玻璃陶瓷","中釉"
"3754","1810",106,123465,5836591,0.46,0.0211536151839319,0.479223003734921,15.61,0.3,"玻璃陶瓷","和成"
"3755","1817",106,185978,1608488,3.58,0.11562287067109,0.235188168412964,22.16,2.3,"玻璃陶瓷","凱撒衛"
"3756","1903",106,-78924,2887279,-0.66,-0.0273350791523784,0.564577266795748,11.1,0,"造紙工業","士紙"
"3757","1904",106,767037,22299316,1.29,0.0343973330841179,0.62933299951225,17.99,0.7,"造紙工業","正隆"
"3758","1905",106,424507,18095480,0.56,0.0234592837548382,0.400151491294223,14.23,0.5,"造紙工業","華紙"
"3759","1906",106,5996339,9785736,2.77,0.612763209634922,0.127088185204308,64.81,1,"造紙工業","寶隆"
"3760","1907",106,1358256,43526320,0.97,0.0312053948047986,0.613394136397678,20.01,0.6,"造紙工業","永豐餘"
"3761","1909",106,8308728,28072423,3.5,0.295974736487834,0.628952363736884,24.24,1.75,"造紙工業","榮成"
"3762","2002",106,17132914,331951987,1.09,0.0516126267380951,0.50285443638521,19.67,0.88,"鋼鐵工業","中鋼"
"3763","2006",106,1646563,24033031,1.72,0.068512498485938,0.418049667640029,23.86,1.4,"鋼鐵工業","東和鋼鐵"
"3764","2007",106,-195329,3220070,-0.35,-0.0606598614315838,0.82190627927663,6.07,0,"鋼鐵工業","燁興"
"3765","2008",106,-131048,2652807,-1.02,-0.0493997490205658,0.51190492180251,13.21,0,"鋼鐵工業","高興昌"
"3766","2009",106,910978,4076224,0.75,0.223485755444254,0.324039777973531,11.33,0,"鋼鐵工業","第一銅"
"3767","2010",106,369217,11115751,0.6,0.0332156594727608,0.358169448562475,16.24,0.5,"鋼鐵工業","春源"
"3768","2012",106,320139,4073660,0.88,0.0785875600811064,0.60967388185086,13.25,0.75,"鋼鐵工業","春雨"
"3769","2013",106,-31172,4179223,0.28,-0.00745880274874062,0.710907735859446,21.63,0.24,"鋼鐵工業","中鋼構"
"3770","2014",106,2515845,11925659,1.82,0.21096066892404,0.619921737844247,8.31,0,"鋼鐵工業","中鴻"
"3771","2015",106,2766401,17606296,4.69,0.157125666863717,0.148234629113118,30.27,3.5,"鋼鐵工業","豐興"
"3772","2017",106,371973,5381622,1,0.0691191243086192,0.332713282641441,12.59,0.45,"鋼鐵工業","官田鋼"
"3773","2020",106,408218,3345494,1.46,0.122020245739493,0.442255362977293,13.79,1.42,"鋼鐵工業","美亞"
"3774","2022",106,-36433,5636750,-0.16,-0.00646347629396372,0.621070847365381,7.64,0,"鋼鐵工業","聚亨"
"3775","2023",106,840684,29635861,0.75,0.0283671191466312,0.66024965874626,15.29,0.2,"鋼鐵工業","燁輝"
"3776","2024",106,106534,1189076,1.05,0.0895939368047122,0.459551442732704,12.2,0.8,"鋼鐵工業","志聯"
"3777","2025",106,150853,1372311,0.55,0.10992624849615,0.375746989184948,4.88,0,"鋼鐵工業","千興"
"3778","2027",106,42844,16848627,1.25,0.00254287782618726,0.703903795652859,13.72,0.55,"鋼鐵工業","大成鋼"
"3779","2028",106,830251,1938008,1.95,0.428404320312403,0.703839359953348,5.95,0,"鋼鐵工業","威致"
"3780","2029",106,797970,9132339,2.32,0.0873784908773097,0.129570597429622,28.23,1.75,"鋼鐵工業","盛餘"
"3781","2030",106,487944,3681235,1.98,0.132548995106262,0.648603668186964,13.54,1.01194885,"鋼鐵工業","彰源"
"3782","2031",106,1118772,6478329,3.49,0.172694532803135,0.531175465352384,20.48,1.5,"鋼鐵工業","新光鋼"
"3783","2032",106,14759,1635986,0.12,0.00902147084388253,0.183861674345051,12.53,0.1,"鋼鐵工業","新鋼"
"3784","2033",106,24569,958859,0.29,0.0256231625296316,0.172458582322704,11.88,0.2,"鋼鐵工業","佳大"
"3785","2034",106,812566,7558772,2,0.107499736729723,0.371401489305312,18.57,1.8,"鋼鐵工業","允強"
"3786","2038",106,436282,4221313,0.06,0.103352203449495,0.469908253585828,20.65,0,"鋼鐵工業","海光"
"3787","2049",106,2221217,16599849,9.77,0.133809470194578,0.558203963542659,58.16,3.5,"電機機械","上銀"
"3788","2059",106,905522,8779325,9.54,0.103142553670128,0.11194716104195,92.13,5,"電子零組件業","川湖"
"3789","2062",106,42332,5368230,1.33,0.00788565318550062,0.580048561454146,32.79,0.3,"其他","橋椿"
"3790","2069",106,192836,2873655,1.55,0.0671047846731775,0.624993393532121,20.35,1.2,"鋼鐵工業","運錩"
"3791","2101",106,515735,10895397,0.79,0.0473351269347964,0.541214298130193,13.58,0.68,"橡膠工業","南港"
"3792","2102",106,-760042,9042963,-1.52,-0.084047894478834,0.412682486136964,19.68,0,"橡膠工業","泰豐"
"3793","2103",106,281122,16443446,1.06,0.0170962947790871,0.432971735461161,18.02,0.96,"橡膠工業","台橡"
"3794","2104",106,1954957,20466796,3.69,0.0955184680591921,0.436853776595215,31.75,1.8,"橡膠工業","國際中橡"
"3795","2105",106,4346161,82891303,1.71,0.0524320506820842,0.537137963356969,25.36,1.8,"橡膠工業","正新"
"3796","2106",106,-593974,19197812,0.38,-0.0309396716667504,0.531223785524895,21.95,1.2,"橡膠工業","建大"
"3797","2107",106,388918,10836838,0.47,0.0358885128669451,0.271352230316114,28.53,0.65,"橡膠工業","厚生"
"3798","2108",106,816400,7194142,1.74,0.113481218469138,0.184550841922735,14.75,1,"橡膠工業","南帝"
"3799","2109",106,-956637,4037658,-2.94,-0.236928684896046,0.448080296766034,8.51,0,"橡膠工業","華豐"
"3800","2114",106,338470,2234990,5.02,0.151441393473796,0.19109469084297,33.1,5,"橡膠工業","鑫永銓"
"3801","2115",106,226671,2197393,3.35,0.103154510822598,0.33049114636161,26.81,1.5,"汽車工業","六暉-KY"
"3802","2201",106,2208183,79121139,1.56,0.0279088879142652,0.693823200698243,45.12,0.58,"汽車工業","裕隆"
"3803","2204",106,4150798,54456962,3.01,0.0762216224988827,0.14280052522846,36.81,1.8,"汽車工業","中華"
"3804","2206",106,-269693,14636593,0.6,-0.01842594106429,0.600412080869431,15.48,1,"汽車工業","三陽工業"
"3805","2208",106,-5850329,6379084,-7.91,-0.917111140094722,0.713729233245583,8.52,0,"航運業","台船"
"3806","2227",106,6240281,21194624,22.14,0.294427539738379,0.177763155664048,70.65,20,"汽車工業","裕日車"
"3807","2228",106,446879,3748146,7.26,0.119226679003433,0.214649773214859,49.46,5.24,"汽車工業","劍麟"
"3808","2231",106,951592,3587611,10,0.265243918585376,0.450799679812725,30.37,7.47363166,"汽車工業","為升"
"3809","2233",106,376273,2410557,8.05,0.156093799068016,0.283946249562224,48.98,3.75,"汽車工業","宇隆"
"3810","2236",106,99776,1260750,3.45,0.0791401943287726,0.445111479447449,28.94,0.75,"汽車工業","百達-KY"
"3811","2239",106,1235326,11461609,9.75,0.107779457491527,0.548522258056575,87.71,3.9,"汽車工業","英利-KY"
"3812","2241",106,-27149,878642,-0.38,-0.030898818859103,0.558200949123634,12.47,0,"電機機械","艾姆勒"
"3813","2243",106,25920,1010130,1.14,0.0256600635561759,0.747085345957742,24.28,0.5,"汽車工業","宏旭-KY"
"3814","2247",106,924713,8301684,13.32,0.111388605010742,0.275995935934277,115.72,8,"汽車工業","汎德永業"
"3815","2301",106,1318370,73767429,1.13,0.0178719797866346,0.611741703263405,30.34,0.41,"電腦及週邊設備業","光寶科"
"3816","2302",106,-55737,1623242,-0.2,-0.0343368394854248,0.177982950373372,9.76,0,"半導體業","麗正"
"3817","2303",106,2596910,214037584,0.79,0.0121329625922146,0.456894090020927,17.45,0.7,"半導體業","聯電"
"3818","2305",106,516500,2289739,2.54,0.225571560776141,0.213921492359922,11.1,0,"電腦及週邊設備業","全友"
"3819","2308",106,13601210,133773474,7.08,0.101673445364811,0.466056344644339,47.95,5,"電子零組件業","台達電"
"3820","2312",106,1212763,27769878,0.28,0.0436718879355538,0.689163698588561,12.2,0.3,"其他電子業","金寶"
"3821","2313",106,3323776,22856428,3,0.145419748002619,0.594416445558623,19.18,1.2,"電子零組件業","華通"
"3822","2314",106,79799,2770146,0.73,0.0288067849131418,0.51825407784256,12.15,0.2,"通信網路業","台揚"
"3823","2316",106,-84491,7086404,-0.03,-0.0119229724977577,0.393139718316758,31.64,0,"電子零組件業","楠梓電"
"3824","2317",106,78981970,1171792455,8.01,0.067402695471358,0.656085131033611,62.57,2,"其他電子業","鴻海"
"3825","2321",106,15095,549960,-0.21,0.027447450723689,0.754267016794613,0.46,0,"通信網路業","東訊"
"3826","2323",106,-1275988,19573427,-0.61,-0.0651898106550274,0.245008419941588,10.46,0,"光電業","中環"
"3827","2324",106,1553625,108647972,1.32,0.0142996226381474,0.700987884840488,23.32,1,"電腦及週邊設備業","仁寶"
"3828","2327",106,8097436,31333407,15.64,0.258428200929443,0.550435372426951,89.07,14.36,"電子零組件業","國巨"
"3829","2328",106,808372,11990777,1.33,0.0674161482612845,0.417559562697666,20.28,0.8,"電子零組件業","廣宇"
"3830","2329",106,-827118,5659846,-0.89,-0.146137898451654,0.661316397256277,7.02,0,"半導體業","華泰"
"3831","2330",106,314325217,1522759643,13.23,0.206418142511805,0.235509329500151,58.7,8,"半導體業","台積電"
"3832","2331",106,-205775,11760322,0.4,-0.0174973950543191,0.463506557426333,20.82,0,"電腦及週邊設備業","精英"
"3833","2332",106,-397010,9407770,-0.3,-0.0422002238575135,0.45317530519295,13.85,0,"通信網路業","友訊"
"3834","2337",106,6123957,24656347,3.12,0.248372437328206,0.442087085368956,13.68,1,"半導體業","旺宏"
"3835","2338",106,205251,2479140,-0.33,0.0827912098550304,0.202887064253192,12.3,0,"半導體業","光罩"
"3836","2340",106,902962,7223873,1.33,0.124996937238515,0.269654342473632,16.24,1.35,"光電業","光磊"
"3837","2342",106,-42103,1291974,-0.32,-0.0325881170983317,0.514174032229862,10.97,0,"半導體業","茂矽"
"3838","2344",106,9572651,61626991,1.54,0.155332117383437,0.300616176678586,15.13,1,"半導體業","華邦電"
"3839","2345",106,2376770,9648581,4.68,0.246333631857368,0.485327159764822,17.46,4.1354,"通信網路業","智邦"
"3840","2347",106,4295465,46761830,3.67,0.0918583596920822,0.663102285203907,27.08,2.2,"電子通路業","聯強"
"3841","2348",106,189137,1317832,2.13,0.143521328970612,0.260153276709317,14.98,3.6,"其他","海悅"
"3842","2349",106,-2710873,14570954,-1.4,-0.18604636319626,0.379631057493323,5.99,0,"光電業","錸德"
"3843","2351",106,764229,5657438,3.93,0.135083937287514,0.470524924955503,29.35,2.5,"半導體業","順德"
"3844","2352",106,4379370,37544486,2.69,0.116644825021709,0.655363619720524,15.74,1.35,"電腦及週邊設備業","佳世達"
"3845","2353",106,1098945,57975406,0.93,0.0189553653147336,0.632165555924399,18.92,0,"電腦及週邊設備業","宏碁"
"3846","2354",106,33249276,134594933,7.05,0.247032152391651,0.375326429174316,95.1,3.6,"其他電子業","鴻準"
"3847","2355",106,1303437,16185896,3.78,0.0805291841736781,0.358450657499156,40.68,2.25,"電子零組件業","敬鵬"
"3848","2356",106,3677208,58930614,1.88,0.0623989425937425,0.717721763708352,15.52,1.65,"電腦及週邊設備業","英業達"
"3849","2357",106,6290076,178674303,20.93,0.0352041446049463,0.481940046426645,235.8,15,"電腦及週邊設備業","華碩"
"3850","2358",106,34697,891261,0.62,0.0389302348021511,0.522184056986588,11.19,0,"其他","廷鑫"
"3851","2359",106,-7370,4716814,0.34,-0.00156249536233568,0.197873268501977,25,1,"其他電子業","所羅門"
"3852","2360",106,2410595,13462829,6.41,0.179055605623454,0.388542726613586,32.27,4.47539992,"其他電子業","致茂"
"3853","2362",106,-544930,42300035,1.12,-0.0128824952508905,0.623890159016797,65.79,0,"電腦及週邊設備業","藍天"
"3854","2363",106,613598,7252566,-0.5,0.0846042628222894,0.00968999789855467,12.95,0,"半導體業","矽統"
"3855","2364",106,-190420,408354,-1.24,-0.466311092826322,0.645646927740797,2.08,0,"電腦及週邊設備業","倫飛"
"3856","2365",106,11306,3460498,0.19,0.00326715981341414,0.32733242102153,14.21,0.02259757,"電腦及週邊設備業","昆盈"
"3857","2367",106,631752,9527953,1.24,0.0663051129660274,0.575378924260338,15.78,0.3,"電子零組件業","燿華"
"3858","2368",106,-315180,6800404,-0.5,-0.0463472464283004,0.680065255283114,12.62,0,"電子零組件業","金像電"
"3859","2369",106,120307,6264501,0.35,0.0192045623426351,0.328580217207936,16.27,0.5,"半導體業","菱生"
"3860","2371",106,877131,84771859,0.03,0.0103469595965803,0.629139227530532,12.99,0,"電機機械","大同"
"3861","2373",106,2049119,8500628,6.67,0.241055013817803,0.484515254553031,33.4,6,"其他電子業","震旦行"
"3862","2374",106,460571,8705943,0.77,0.0529030571415411,0.320188692991346,30.16,0.8,"光電業","佳能"
"3863","2375",106,322723,2871428,2.52,0.112391116893755,0.610944606553041,20.96,1.930967,"電子零組件業","凱美"
"3864","2376",106,2787915,24232324,4.41,0.115049427368172,0.375418092095835,37.9,4,"電腦及週邊設備業","技嘉"
"3865","2377",106,4714625,27803270,5.84,0.169570881410712,0.434357008425197,32.91,4.5,"電腦及週邊設備業","微星"
"3866","2379",106,1390168,21859112,6.71,0.0635967279915122,0.582130940822998,43.14,4.5,"半導體業","瑞昱"
"3867","2380",106,-620006,2169835,-3.06,-0.285738777372473,0.318212096779768,10.43,0,"電腦及週邊設備業","虹光"
"3868","2382",106,12977859,138788475,3.73,0.0935081893507368,0.773730218488544,34.36,3.4,"電腦及週邊設備業","廣達"
"3869","2383",106,2686497,11883512,8.74,0.226069279855989,0.428696918769231,37.14,4.8,"電子零組件業","台光電"
"3870","2385",106,2468946,28275395,5.92,0.0873178252682235,0.580821957002644,34.96,4.45,"電子零組件業","群光"
"3871","2387",106,-14819,7775262,0.9,-0.00190591648229989,0.407707255292119,33.05,0.4,"電腦及週邊設備業","精元"
"3872","2388",106,-194078,3800836,0.1,-0.0510619242713971,0.524134114583333,7.07,0,"半導體業","威盛"
"3873","2390",106,-142899,2433539,-0.65,-0.0587206533365605,0.196933447029147,11.37,0,"其他電子業","云辰"
"3874","2392",106,-647310,25719666,2.6,-0.0251679007029096,0.625142000080249,45.6,2,"電子零組件業","正崴"
"3875","2393",106,1835712,18172648,2.74,0.101015107979861,0.511157436339753,40.52,3,"光電業","億光"
"3876","2395",106,5841839,27760440,8.84,0.210437550701646,0.31798846440977,39.56,6.6,"電腦及週邊設備業","研華"
"3877","2397",106,402974,3097806,3.65,0.130083678577677,0.253955631422332,27.01,4.2,"電腦及週邊設備業","友通"
"3878","2399",106,98229,2631371,0.56,0.0373299698142147,0.289792209166246,13.4,0.8,"電腦及週邊設備業","映泰"
"3879","2401",106,231061,10643285,0.72,0.0217095567768786,0.21043756818909,15.24,0.5533,"半導體業","凌陽"
"3880","2402",106,-459174,5889960,-0.97,-0.0779587637267486,0.426813291871573,19.15,0,"電子零組件業","毅嘉"
"3881","2404",106,1337470,6607360,5.1,0.202421239345215,0.602578461816439,26.87,5,"其他電子業","漢唐"
"3882","2405",106,-347454,3395347,-0.46,-0.102332397837393,0.263073146243218,10.12,0,"電腦及週邊設備業","浩鑫"
"3883","2406",106,-3017948,7126793,-7.78,-0.423465084505752,0.707991130408303,10.39,0,"光電業","國碩"
"3884","2408",106,32397018,132115188,14.36,0.245217968429186,0.123784324190597,44.54,3.6229488,"半導體業","南亞科"
"3885","2409",106,29298305,225245115,3.36,0.130072987376441,0.489762238408168,21.63,1.5,"光電業","友達"
"3886","2412",106,38737075,373579580,5.01,0.103691628434295,0.171889974639784,47.04,4.796,"通信網路業","中華電"
"3887","2413",106,-230626,1717976,-0.98,-0.134242853217973,0.622912242463353,13.42,0,"電子零組件業","環科"
"3888","2414",106,257758,3053708,1.59,0.0844082014390374,0.478470950581849,15.9,1.4,"電子通路業","精技"
"3889","2415",106,10673,1906002,1.65,0.005599679328773,0.587207249897885,18.95,1,"電子零組件業","錩新"
"3890","2417",106,-61730,4026850,-0.3,-0.0153296000595999,0.13545890550216,14.82,0,"電腦及週邊設備業","圓剛"
"3891","2419",106,398906,4143447,1.42,0.0962739477541284,0.468967558994569,14.9,1.2,"通信網路業","仲琦"
"3892","2420",106,444814,2996428,3.02,0.148448085520493,0.554601994283488,19.4,2.7,"電子零組件業","新巨"
"3893","2421",106,615154,4174049,2.62,0.147375845372203,0.526401125368456,16.5,2.3,"電子零組件業","建準"
"3894","2423",106,208174,2213650,1.96,0.0940410634020735,0.269927228533407,15.22,1.5,"其他電子業","固緯"
"3895","2424",106,-50452,401535,-1.64,-0.125647826465937,0.0134614534143789,13.38,0,"電腦及週邊設備業","隴華"
"3896","2425",106,-61264,1723627,-0.52,-0.0355436530061318,0.133089063694524,15.78,0,"電腦及週邊設備業","承啟"
"3897","2426",106,139809,3792187,0.66,0.0368676439215682,0.430724015191353,11.79,0.57999717,"光電業","鼎元"
"3898","2427",106,69316,2141720,0.39,0.032364641503091,0.531199039686059,11.55,0.25,"資訊服務業","三商電"
"3899","2428",106,1042321,5655473,8.47,0.184303063598748,0.261419259765003,43.05,4,"電子零組件業","興勤"
"3900","2429",106,-77817,295212,-2.21,-0.263597008251697,0.70403120779834,7.34,0,"電子零組件業","銘旺科"
"3901","2430",106,253934,4732752,1.64,0.0536546178629263,0.527650840527147,28.43,1.36,"電子通路業","燦坤"
"3902","2431",106,-41279,1557070,-0.34,-0.0265106899497132,0.343020081500665,14.04,0,"電子零組件業","聯昌"
"3903","2433",106,883833,4476545,3.85,0.19743641580728,0.464825592759623,27.85,3.5,"其他電子業","互盛電"
"3904","2434",106,-142219,560542,-1.83,-0.253716938249052,0.446629133064616,7.94,0,"半導體業","統懋"
"3905","2436",106,478717,3294218,1.02,0.145320376489959,0.225384360524682,14.77,0.6,"半導體業","偉詮電"
"3906","2438",106,-18628,836392,-0.81,-0.0222718533893198,0.202404633802575,6.06,0,"光電業","翔耀"
"3907","2439",106,6929298,13704234,18.94,0.505631909087367,0.480087608142985,69.11,16.442,"通信網路業","美律"
"3908","2440",106,64166,1197562,0.84,0.053580524432138,0.535224293606609,8.61,0,"電子零組件業","太空梭"
"3909","2441",106,2487411,15523939,4.41,0.160230660530166,0.144209671438949,27.29,3,"半導體業","超豐"
"3910","2442",106,-87639,2484622,-0.44,-0.0352725686241207,0.652736364579143,10.16,0,"電腦及週邊設備業","新美齊"
"3911","2443",106,-277789,1443555,-1.86,-0.192433956447797,0.216532674525826,9.6,0,"其他","億麗"
"3912","2444",106,4263,1204684,0.14,0.00353868732381272,0.223465862211221,11.41,0.04,"通信網路業","兆勁"
"3913","2449",106,2099088,25051994,1.88,0.0837892584518422,0.391325004050221,20.53,1.4,"半導體業","京元電子"
"3914","2450",106,799353,5922823,3.3,0.134961487115181,0.42424939971127,23.45,3.25,"通信網路業","神腦"
"3915","2451",106,2755931,20498295,6.17,0.134446840578692,0.0997864735488021,47.59,5.8,"半導體業","創見"
"3916","2453",106,68387,1760564,0.91,0.0388438023269816,0.513486342603147,17.39,0.7,"資訊服務業","凌群"
"3917","2454",106,29333131,261199013,15.56,0.112301844724046,0.338425459561439,165.1,7.5,"半導體業","聯發科"
"3918","2455",106,391306,2841155,2.15,0.137727790282473,0.147980845759059,15.37,2.5,"通信網路業","全新"
"3919","2456",106,1315442,8689198,7.1,0.151388194859871,0.609660399707807,36.2,2,"電子零組件業","奇力新"
"3920","2457",106,-216634,5375510,0.02,-0.0403001761693309,0.478656323672208,15.95,0,"電子零組件業","飛宏"
"3921","2458",106,1038321,7323463,2.58,0.141780056784611,0.277964724748233,17.67,2.3,"半導體業","義隆"
"3922","2459",106,370120,4738124,4.13,0.078115304707095,0.419661756661651,41.45,3,"電子通路業","敦吉"
"3923","2460",106,-68993,2728784,-0.01,-0.0252834229458982,0.580265728668074,16.13,0,"電子零組件業","建通"
"3924","2461",106,119513,3712591,1.12,0.0321912648067078,0.45671838141898,17.81,0.56,"其他電子業","光群雷"
"3925","2462",106,-16339,2595788,0.21,-0.00629442774217309,0.511501356466022,18.22,0,"電子零組件業","良得電"
"3926","2464",106,349049,3518455,2.15,0.0992051909147623,0.683581420303676,17.99,1.5,"其他電子業","盟立"
"3927","2465",106,-92258,392158,-1.08,-0.235257217754069,0.710115766527278,7.46,0,"電腦及週邊設備業","麗臺"
