"","公司代號","year","本期綜合損益總額","權益總額","基本每股盈餘元","ROE","負債比例","每股參考淨值","現金股利元股","產業類別","公司簡稱"
"3193","4534",106,56566,1032318,0.8,0.0547951309577088,0.546683376835982,12.2,0.3,"電機機械","慶騰"
"3194","4535",106,210688,2552709,2.98,0.0825350637303351,0.186434503698751,30.33,2.15,"電機機械","至興"
"3195","4538",106,58670,564290,1.4,0.103971362242818,0.338569700493239,13.44,1.4,"電機機械","大詠城"
"3196","4541",106,-66548,1241899,-1.19,-0.0535856780623867,0.585124952019908,22.94,0.3,"其他","晟田"
"3197","4542",106,65781,567692,2.36,0.115874453048484,0.37729104074046,19.98,1.8,"電子零組件業","科嶠"
"3198","4543",106,-14951,1470275,-0.25,-0.0101688459641904,0.259384164666035,25.87,0.3,"電機機械","萬在"
"3199","4549",106,189059,1316610,4.84,0.143595293974677,0.156381554076134,32.6,4,"電機機械","桓達"
"3200","4550",106,49154,697860,1.5,0.0704353308686556,0.587266082848412,20.25,1.3,"電機機械","長佳"
"3201","4554",106,-35934,405684,-1.62,-0.0885763303457864,0.290210041028422,18.98,0,"其他電子業","橙的"
"3202","4556",106,3515,587392,0.4,0.00598407877533232,0.421374751145396,16.67,0.36,"其他","旭然"
"3203","4561",106,93173,735298,1.86,0.126714610946854,0.55072106013743,14.67,0.75,"電機機械","健椿"
"3204","4563",106,122474,1032603,3.8,0.118607054211541,0.522009000610101,29.29,3.5,"電機機械","百德"
"3205","4568",106,159756,777630,6.13,0.205439604953513,0.444620215872708,28.8,4.5,"電機機械","科際精密"
"3206","4580",106,126336,708214,3.93,0.178386758804542,0.610671416359503,21.56,2,"電機機械","捷流閥業"
"3207","4609",106,-81939,365477,-1.37,-0.224197418715815,0.560055324568394,7.62,0,"電器電纜","唐鋒"
"3208","4702",106,-786055,1482819,-3.11,-0.530108529766613,0.231653819607811,6.6,0,"化學工業","中美實"
"3209","4706",106,113323,1416827,1.63,0.0799836536147321,0.168066896293365,17.92,1.1,"化學工業","大恭"
"3210","4707",106,516505,4243833,0.62,0.121707192530903,0.397582598593661,17.27,0.1,"化學工業","磐亞"
"3211","4711",106,59778,1136561,0.97,0.0525955052126547,0.243278422641439,18.62,1.2,"化學工業","永純"
"3212","4712",106,-46396,468881,-0.7,-0.0989504799725303,0.0603700155909949,7.74,0,"食品工業","南璋"
"3213","4714",106,248401,1331942,-0.1,0.186495357905975,0.0956985421917094,15.61,0.48,"化學工業","永捷"
"3214","4716",106,19128,894140,0.25,0.0213926230791599,0.328786209091646,12.01,0.15,"化學工業","大立"
"3215","4721",106,200127,1182393,2.77,0.169255907299857,0.48501419006852,15.77,2.4,"化學工業","美琪瑪"
"3216","4726",106,-189469,1143866,-1.71,-0.165639157034128,0.128681542261991,10.4,0,"生技醫療業","永昕"
"3217","4728",106,17412,572703,0.31,0.0304031932781913,0.133476063668825,10.6,0.3,"生技醫療業","雙美"
"3218","4729",106,132015,1980844,3.06,0.066645833796099,0.553106660927211,14.4,0,"光電業","熒茂"
"3219","4735",106,75355,445111,3.18,0.16929485004864,0.546858886324557,13.73,2.14,"生技醫療業","豪展"
"3220","4736",106,438498,3178959,5.43,0.137937607877296,0.475824116029205,38.97,4,"生技醫療業","泰博"
"3221","4741",106,86162,953018,2.86,0.0904096250018363,0.164991277696926,29.02,3,"化學工業","泓瀚"
"3222","4743",106,-189339,2494929,-0.8,-0.0758895343314379,0.0104957854646221,12,0,"生技醫療業","合一"
"3223","4744",106,22984,683868,0.84,0.0336088250949014,0.511044379142446,17.01,1.13429941,"生技醫療業","皇將"
"3224","4745",106,193863,1664393,3.01,0.116476697510744,0.541560633984316,28.85,0.2,"生技醫療業","合富-KY"
"3225","4747",106,60054,835434,2,0.0718835958316276,0.102720084547523,27.83,1.8,"生技醫療業","強生"
"3226","4754",106,46605,264993,2.95,0.175872570218836,0.396728588990575,16.95,2.6,"化學工業","國碳科"
"3227","4760",106,34086,386970,1.58,0.0880843476238468,0.445623957778198,15.39,0.8,"其他電子業","勤凱科技"
"3228","4767",106,32216,709833,1.46,0.0453853230266837,0.391643326556988,24.65,1.5,"化學工業","誠泰科技"
"3229","4803",106,343669,936115,10.05,0.367122629164152,0.6027738762555,27.15,0,"文化創意業","VHQ-KY"
"3230","4804",106,119883,637669,2.07,0.188001925763994,0.544830032827794,18.44,0.5,"觀光事業","大略-KY"
"3231","4806",106,-375022,817975,-11.9,-0.458476114795684,0.437509756203226,25.7,0,"文化創意業","昇華"
"3232","4903",106,-6405,935245,-0.29,-0.00684847286005271,0.214988202726761,10.36,0,"通信網路業","聯光通"
"3233","4905",106,957927,3859227,22.08,0.248217324350187,0.0501360349659334,89.32,2,"通信網路業","台聯電"
"3234","4907",106,854503,1699054,7.23,0.502928688552571,0.438476273319514,14.38,1.5,"建材營造","富宇"
"3235","4908",106,118586,1348834,1.58,0.0879174160793693,0.110953361161479,17.3,0.81,"通信網路業","前鼎"
"3236","4909",106,34117,2552028,0.91,0.0133685837302726,0.244972629078826,27.34,0.6,"通信網路業","新復興"
"3237","4911",106,-41240,763628,-0.75,-0.0540053533919657,0.0318970369731791,13.72,0,"生技醫療業","德英"
"3238","4924",106,-36177,289851,-0.71,-0.124812403614271,0.367361326343084,7.8,0,"電腦及週邊設備業","欣厚-KY"
"3239","4931",106,19818,613900,0.44,0.0322821306401694,0.475117006414192,11.16,0.2,"電腦及週邊設備業","新盛力"
"3240","4933",106,25589,2923419,0.37,0.00875310723505594,0.13351038052797,38.09,0.3111,"光電業","友輝"
"3241","4939",106,100163,1324392,1.21,0.0756294208965321,0.384278933927672,13.49,0.5,"電子零組件業","亞電"
"3242","4944",106,-640668,1592292,-2.96,-0.402355849304022,0.601728262402939,7.53,0,"光電業","兆遠"
"3243","4945",106,17371,292630,1.25,0.0593616512319311,0.173679038561457,12.96,NA,"半導體業","陞達科技"
"3244","4946",106,68468,343095,2.79,0.199559888660575,0.450779101448069,12.05,0.5,"文化創意業","辣椒"
"3245","4950",106,-124422,1061068,-3.63,-0.117261099194397,0.571665360080801,23.18,0,"其他","牧東"
"3246","4953",106,75963,1009679,2.54,0.075234802348073,0.461384170649334,23.29,0.5,"資訊服務業","緯軟"
"3247","4966",106,1339486,8378412,25.49,0.159873493927011,0.208982675042214,106.9,12.22180817,"半導體業","譜瑞-KY"
"3248","4971",106,12823,1436512,3.56,0.00892648303668887,0.058160172408028,39.74,2,"半導體業","IET-KY"
"3249","4972",106,116548,1181614,3.04,0.0986345794819628,0.179951239045962,29.66,2.3,"光電業","湯石照明"
"3250","4973",106,-39123,1526275,0.27,-0.0256329953645313,0.464148665984627,24.03,1,"半導體業","廣穎"
"3251","4974",106,243728,2209054,4.25,0.110331390722001,0.294482824478069,30.47,2.75,"電子零組件業","亞泰"
"3252","4979",106,-656772,1486750,-8.05,-0.441750126114007,0.499038848707542,16.34,0,"通信網路業","華星光"
"3253","4987",106,128171,826311,5.09,0.155112300332441,0.310006813832079,34.15,4.7,"電腦及週邊設備業","科誠"
"3254","4991",106,185415,2537569,4.77,0.0730679638662042,0.1488537929901,32.1,1,"半導體業","環宇-KY"
"3255","4995",106,89813,556526,2.63,0.1613814987979,0.553813652744539,16.1,2.40960232,"光電業","晶達"
"3256","5009",106,98951,9054815,0.33,0.0109279979767671,0.517144751122895,19.66,0.3,"鋼鐵工業","榮剛"
"3257","5011",106,-47093,523033,-1.17,-0.0900382958627849,0.521045647971532,12.71,0,"鋼鐵工業","久陽"
"3258","5013",106,397044,3056550,2.23,0.12989939637827,0.519701954521005,17.64,0.8,"鋼鐵工業","強新"
"3259","5014",106,140809,2152425,0.76,0.0654187718503548,0.732264501787515,12.05,0.3,"鋼鐵工業","建錩"
"3260","5015",106,197470,1150029,3.34,0.171708713432444,0.393946148993792,18.97,3.1,"鋼鐵工業","華祺"
"3261","5016",106,191350,1289460,4.09,0.148395452359903,0.526072691200409,25.82,3,"鋼鐵工業","松和"
"3262","5102",106,75181,901442,1.22,0.0834008178008125,0.28449772318321,14.04,1,"橡膠工業","富強"
"3263","5201",106,11211,346446,0.21,0.0323600214752083,0.19433036441013,11.29,0.3,"資訊服務業","凱衛"
"3264","5202",106,10688,596269,0.36,0.0179247956878523,0.0935805505686128,9.23,0,"資訊服務業","力新"
"3265","5205",106,-18738,9640,-0.64,-1.94377593360996,0.740063635873375,0.71,NA,"其他電子業","中茂"
"3266","5206",106,177293,2301590,1.19,0.077030661412328,0.497911226584468,15.5,0.7,"建材營造","坤悅"
"3267","5209",106,75102,539995,3.23,0.139079065546903,0.628180463594399,22.99,2.877,"資訊服務業","新鼎"
"3268","5210",106,-60103,694946,-0.71,-0.0864858564550339,0.24938460956866,10.71,0,"資訊服務業","寶碩"
"3269","5211",106,9866,521291,0.52,0.0189260892668394,0.121091800536829,16.28,0.32,"資訊服務業","蒙恬"
"3270","5212",106,32314,408463,0.94,0.0791112046868382,0.411547676159111,11.22,0.8,"資訊服務業","凌網"
"3271","5213",106,950403,8034952,1.98,0.118283593977911,0.710392150473857,22.75,1,"建材營造","亞昕"
"3272","5220",106,94205,531946,2.69,0.177095043481857,0.390998920401661,15.2,2.6,"光電業","萬達光電"
"3273","5223",106,63578,1259664,2.25,0.0504721894092393,0.412235482076799,32.77,2.25,"電腦及週邊設備業","安力-KY"
"3274","5227",106,-285110,3031532,-0.99,-0.0940481578291108,0.0861998492840995,14.4,0,"電子零組件業","立凱-KY"
"3275","5230",106,106238,1391604,2.79,0.076342120315837,0.343796285075275,26.78,1.8,"光電業","雷笛克光學"
"3276","5245",106,277637,1227496,6.17,0.226181592445108,0.346478693272569,26.96,5,"光電業","智晶"
"3277","5251",106,-38874,757135,-0.95,-0.0513435516783665,0.163807146683159,21.53,0,"光電業","天鉞電"
"3278","5263",106,268253,2805720,6,0.0956093266612492,0.192575790626613,62.09,4,"文化創意業","智崴"
"3279","5272",106,106340,1026053,1.64,0.103639870455035,0.229809631686367,18.18,1.5,"半導體業","笙科"
"3280","5274",106,525213,2077947,15.7,0.252755724761026,0.21980330882422,61.23,15,"半導體業","信驊"
"3281","5276",106,7035,563645,0.25,0.0124812603677847,0.224205445268595,14.27,0.178,"其他","達輝-KY"
"3282","5278",106,-6990,134295,-0.64,-0.052049592315425,0.504183034527572,9.43,0,"電子商務","尚凡"
"3283","5281",106,126888,831693,3.58,0.152565910738698,0.517432512801172,22.28,1,"光電業","大峽谷-KY"
"3284","5287",106,576462,1844022,15,0.312611237826881,0.346034905147821,43.07,12,"電子商務","數字"
"3285","5289",106,723451,3375062,10.86,0.2143519141278,0.272507765163354,45.55,5.7,"電腦及週邊設備業","宜鼎"
"3286","5291",106,-32532,624901,-0.75,-0.0520594462162807,0.519438892550277,19.06,0,"電子零組件業","邑昇"
"3287","5299",106,120196,557590,3.89,0.215563406804283,0.326276183387625,17.94,2.75,"半導體業","杰力"
"3288","5301",106,-297981,1430899,-2.44,-0.208247402507095,0.244480782796389,10.6,0,"觀光事業","寶得利"
"3289","5302",106,-18072,1640523,-0.11,-0.0110159991661196,0.154639754305325,10.17,0,"半導體業","太欣"
"3290","5306",106,953525,4788761,8.69,0.199117266449505,0.524526955672858,39.9,4.5,"其他","桂盟"
"3291","5309",106,-304572,1681889,-1.2,-0.181089239539589,0.273985109237487,7.38,0,"電子零組件業","系統電"
"3292","5310",106,2625,577946,0.05,0.00454194682548197,0.423294493544386,11.65,0,"資訊服務業","天剛"
"3293","5312",106,238789,2324443,5.06,0.102729557145518,0.451709766315779,38.46,3.8,"生技醫療業","寶島科"
"3294","5314",106,-13615,292135,-0.13,-0.0466051654200969,0.215072773731061,4.96,0,"半導體業","世紀"
"3295","5315",106,80781,1244725,1.01,0.0648986723975175,0.365069365556508,12.04,1,"光電業","光聯"
"3296","5321",106,-67684,300459,-2.34,-0.225268672264768,0.591290650365032,10.43,0,"電子零組件業","友銓"
"3297","5324",106,-38179,1025763,-0.36,-0.037220098599774,0.675365361646158,8.02,0,"建材營造","士開"
"3298","5328",106,-58709,1712872,0.09,-0.0342751822669762,0.186006825127609,9.92,0,"電子零組件業","華容"
"3299","5340",106,134949,1394828,0.63,0.0967495633870269,0.342744012225055,7.16,0,"電子零組件業","建榮"
"3300","5344",106,-39206,544221,-0.49,-0.07204058645293,0.0845551129711617,6.85,0,"半導體業","立衛"
"3301","5345",106,-70853,365454,-1.37,-0.19387665752735,0.0928105808232508,7.31,0,"電子零組件業","天揚"
"3302","5347",106,4099651,27876002,2.75,0.147067395102067,0.187248857990845,17.01,3,"半導體業","世界"
"3303","5348",106,-37273,35093,-1.48,-1.06212065084205,0.770443439979591,1.35,NA,"通信網路業","系通"
"3304","5351",106,-635067,3566988,-1.26,-0.178040127973517,0.527150306789943,7.92,0,"半導體業","鈺創"
"3305","5353",106,42393,1056912,0.38,0.0401102456968981,0.347443798008087,14.2,0.4,"通信網路業","台林"
"3306","5355",106,-90106,1683374,-0.46,-0.0535270237035858,0.200900602822857,10.13,0,"電子零組件業","佳總"
"3307","5356",106,306981,5056243,3.64,0.0607132608144031,0.271118177260268,39.26,2,"電腦及週邊設備業","協益"
"3308","5364",106,-23564,308564,-1.67,-0.0763666532712825,0.693595234383301,18.74,0,"觀光事業","力麗店"
"3309","5371",106,1216134,23546661,4.03,0.0516478323614546,0.547345067646329,49.56,2.5,"光電業","中光電"
"3310","5381",106,27018,745148,-2.16,0.0362585687675469,0.08208022134103,3.96,0,"電子零組件業","合正"
"3311","5383",106,-7944,736559,-0.68,-0.0107852867183756,0.593955297315027,11.4,0,"其他電子業","金利"
"3312","5386",106,47909,206961,3.34,0.231488058136557,0.817338625333287,15.31,1,"電腦及週邊設備業","青雲"
"3313","5392",106,82552,6746965,2.09,0.0122354273365876,0.518128689803894,38.75,1,"光電業","應華"
"3314","5398",106,21289,627013,0.36,0.0339530440357696,0.193632270501828,12.55,0.13,"其他","慕康生醫"
"3315","5403",106,232161,1289328,3.73,0.180063567998213,0.520592544117319,20.5,3.4,"資訊服務業","中菲"
"3316","5410",106,120478,1132821,1.4,0.106352195095253,0.472291877554234,12.75,1.23,"資訊服務業","國眾"
"3317","5425",106,1097198,6927317,3.77,0.158387150465324,0.403342661329985,23.86,3,"半導體業","台半"
"3318","5426",106,4129,2182669,0.1,0.001891720641105,0.282763268755808,14.64,0,"電腦及週邊設備業","振發"
"3319","5432",106,-22836,256570,-1.08,-0.0890049499162022,0.077242336727244,12.4,0,"光電業","達威"
"3320","5438",106,292184,1952563,1.96,0.149641266376552,0.307928421018307,17.35,1.5,"電腦及週邊設備業","東友"
"3321","5439",106,190635,1552130,2.32,0.122821542010012,0.300113451486413,18.05,2,"電子零組件業","高技"
"3322","5443",106,205820,2540707,1.21,0.0810089475094924,0.591835019999338,13.43,1.217,"光電業","均豪"
"3323","5450",106,-1707,490418,0,-0.00348070421558752,0.46969454488832,9.73,0,"其他","南良"
"3324","5452",106,-5545,2110401,0.01,-0.00262746274286261,0.464629109205564,12.57,0,"其他電子業","佶優"
"3325","5455",106,-42492,250369,-0.81,-0.169717496974466,0.686658823823886,3.82,0,"建材營造","昇益"
"3326","5457",106,86700,2265844,0.34,0.0382638875403602,0.518527144104165,11.02,0,"電子零組件業","宣德"
"3327","5460",106,16409,926020,0.46,0.0177199196561629,0.224823203235917,12.86,0.5,"電子零組件業","同協"
"3328","5464",106,-134754,1020049,-1.98,-0.132105418465191,0.71098621782149,14.35,0,"電子零組件業","霖宏"
"3329","5465",106,64894,1655221,0.69,0.0392056408177518,0.337251767860081,11.49,0,"電腦及週邊設備業","富驊"
"3330","5468",106,-124607,299666,-1.42,-0.415819612501919,0.326679503973648,3.6,0,"半導體業","凱鈺"
"3331","5474",106,164875,817024,4.91,0.201799457543475,0.276544160944273,24.22,3.3,"電腦及週邊設備業","聰泰"
"3332","5475",106,94762,1011813,0.8,0.0936556458555089,0.735021009751301,6.35,0,"電子零組件業","德宏"
"3333","5478",106,177236,6418941,3.28,0.0276114081746506,0.432323173543381,44.5,2,"文化創意業","智冠"
"3334","5481",106,-61843,1065592,-0.52,-0.0580362840561866,0.0463297829972283,11.25,0,"其他","新華"
"3335","5483",106,3454539,43776911,1.8,0.0789123517646094,0.510010411278579,46.28,0,"半導體業","中美晶"
"3336","5487",106,26402,468326,1.32,0.0563752599684835,0.204321536153534,21.16,1,"半導體業","通泰"
"3337","5488",106,-26066,962492,-0.14,-0.0270817835369021,0.364837647853826,10.51,0,"電子零組件業","松普"
"3338","5489",106,179378,2101284,1.79,0.0853659000877559,0.365179052108704,20.89,1.5,"其他電子業","彩富"
"3339","5490",106,95243,1504622,1.03,0.0633002840580558,0.185506493225284,15.94,1,"電腦及週邊設備業","同亨"
"3340","5493",106,186935,1828970,1.84,0.10220780001859,0.353247553244795,21.15,1.5628,"其他電子業","三聯"
"3341","5498",106,24199,1789775,0.22,0.0135206939419759,0.394067684715789,10.88,0.018,"電子零組件業","凱崴"
"3342","5508",106,657477,4460278,3.03,0.147407179552485,0.369826043268494,20.51,2.722,"建材營造","永信建"
"3343","5511",106,274936,3397356,2.36,0.0809264616366374,0.593098758248858,29.91,1.2,"建材營造","德昌"
"3344","5512",106,912738,17496092,0.94,0.0521681070264148,0.515513429838401,18.44,0.7,"建材營造","力麒"
"3345","5514",106,119312,2263317,0.73,0.0527155497882091,0.205913310368976,13.35,0.6,"建材營造","三豐"
"3346","5516",106,10444,411448,0.27,0.0253835235558321,0.53180967336326,10.74,0,"建材營造","雙喜"
"3347","5520",106,104218,1930072,1.3,0.0539969493366051,0.182364471375987,25.97,1.2,"建材營造","力泰"
"3348","5523",106,166118,1633484,1.33,0.101695517066589,0.484198673397148,11.08,0.2,"建材營造","豐謙"
"3349","5529",106,-156256,853707,-1.5,-0.183032351849054,0.729140293199976,7.93,0,"建材營造","志嘉"
"3350","5530",106,2239270,13906203,4.44,0.161026701537436,0.740737683182904,29.82,2.5,"其他","龍巖"
"3351","5536",106,962597,4664521,18.17,0.206365669701133,0.596277180844246,82.16,13,"其他電子業","聖暉"
"3352","5543",106,-74489,695357,-2.28,-0.107123391293968,0.357782040613516,18.4,0,"建材營造","桓鼎-KY"
"3353","5601",106,20144,1365856,0.31,0.0147482604315535,0.258130465482592,21.08,0.3,"航運業","台聯櫃"
"3354","5603",106,74701,1283870,0.91,0.0581842398373667,0.416744843188875,15.09,0.6,"航運業","陸海"
"3355","5604",106,97090,2133495,0.79,0.0455074888856079,0.40473456847131,19.61,0.9,"航運業","中連貨"
"3356","5609",106,-35531,1901933,1.67,-0.0186815203269516,0.548428799765991,14.25,1.18,"航運業","中菲行"
"3357","5701",106,-328316,1069994,-1.28,-0.306839103770675,0.690401346269807,4.22,0,"觀光事業","劍湖山"
"3358","5703",106,-5545,898397,-0.11,-0.00617210431468493,0.372793792704305,12.79,0.2,"觀光事業","亞都麗緻"
"3359","5704",106,6032,450443,0.18,0.0133912614914651,0.193862558096666,11.59,0.3,"觀光事業","老爺知"
"3360","5878",106,88010,463936,3.79,0.189702890053801,0.221579974395844,19.59,3.2,"金融業","台名"
"3361","5902",106,25198,711842,0.28,0.0353983046799711,0.355179951066137,7.53,0,"貿易百貨","德記"
"3362","5903",106,1409947,5463432,6.3,0.258069835956593,0.80947132665579,23.18,5.5,"貿易百貨","全家"
"3363","5904",106,1427765,3629825,14.63,0.393342654260192,0.517895761913496,37.16,13,"貿易百貨","寶雅"
"3364","5905",106,116086,2965730,0.42,0.0391424708250582,0.290494027143108,12.19,0.35,"貿易百貨","南仁湖"
"3365","6101",106,51512,959584,0.47,0.0536815953579885,0.361257590018518,12.02,0,"文化創意業","寬魚國際"
"3366","6103",106,30089,105428,0.53,0.285398565845885,0.832273255166489,1.85,0,"半導體業","合邦"
"3367","6104",106,130110,1327668,1.46,0.0979988973146901,0.495741980178616,14.63,1.3,"半導體業","創惟"
"3368","6109",106,53185,797873,0.7,0.0666584782289913,0.336320919117249,11.15,0.5,"通信網路業","亞元"
"3369","6111",106,-15524,492689,0.38,-0.0315087205113165,0.447160392146742,10.28,0,"文化創意業","大宇資"
"3370","6113",106,-48995,544613,-0.76,-0.0899629645271046,0.25817203568753,10.88,0,"電子通路業","亞矽"
"3371","6114",106,129528,951910,3.2,0.136071687449444,0.494076629126296,22.76,1.5,"電子零組件業","久威"
"3372","6118",106,9380,1003840,0.1,0.009344118584635,0.56368536004955,11.04,0,"電子通路業","建達"
"3373","6121",106,2666101,21078035,10.18,0.126487170175019,0.535344019006995,112.41,10,"電腦及週邊設備業","新普"
"3374","6122",106,19465,967455,0.24,0.0201197988536935,0.604254128527057,13.84,0,"電機機械","擎邦"
"3375","6123",106,144374,1292718,3.06,0.111682516991331,0.414825393879449,19.93,2.14,"電腦及週邊設備業","上奇"
"3376","6124",106,-267746,2638863,-1.34,-0.101462637507138,0.135189457087734,14.19,0,"電子零組件業","業強"
"3377","6125",106,-1003690,6819830,-0.89,-0.147172290218378,0.524816882715473,14.73,0,"光電業","廣運"
"3378","6126",106,136903,1537376,1.16,0.0890497835272568,0.525615291878897,11.38,0.35,"電子零組件業","信音"
"3379","6127",106,9134,1097234,0.38,0.00832456887045061,0.629387836718178,12.97,0.25,"電子零組件業","九豪"
"3380","6129",106,-87291,1930382,-0.24,-0.0452195472191514,0.179754569945016,10.67,0,"半導體業","普誠"
"3381","6130",106,-10732,283945,-0.39,-0.0377960520523341,0.357852005970419,10.63,0,"生技醫療業","星寶國際"
"3382","6134",106,59961,882469,0.69,0.0679468627226565,0.495938233271416,7.38,0,"電子零組件業","萬旭"
"3383","6138",106,361285,2527625,2.82,0.142934572968696,0.279701818424302,21.01,2.4,"半導體業","茂達"
"3384","6140",106,6986,409096,0.23,0.0170766763791384,0.556704650366473,10.66,0,"資訊服務業","訊達電腦"
"3385","6143",106,-113829,2184694,-1.12,-0.0521029489713434,0.802032598969247,23.75,0,"通信網路業","振曜"
"3386","6144",106,-7058,517741,0.06,-0.0136322987748701,0.207707445766613,6.39,0,"文化創意業","得利影"
"3387","6146",106,711911,3584994,7.71,0.198580806550862,0.226059787143418,37.41,6.1,"其他電子業","耕興"
"3388","6147",106,2175764,25341851,3.47,0.0858565540457167,0.284137885876298,37.43,2.35,"半導體業","頎邦"
"3389","6148",106,-213483,673229,-1.33,-0.317103095677697,0.511917345617523,7.48,0,"資訊服務業","驊宏資"
"3390","6150",106,255198,539522,8.36,0.473007588198442,0.7011576001192,17.83,5,"電腦及週邊設備業","撼訊"
"3391","6151",106,102850,962818,2.11,0.106821850027731,0.490656838311962,17.42,2,"其他電子業","晉倫"
"3392","6154",106,86127,1281481,1.11,0.067208955887758,0.277113170837924,16,1,"電子通路業","順發"
"3393","6156",106,112161,1852568,1.71,0.0605435266073904,0.518930962310501,13.11,0.4,"電子零組件業","松上"
"3394","6158",106,-27102,2440109,0.67,-0.011106880881141,0.315383432682472,22.39,0.6,"電子零組件業","禾昌"
"3395","6160",106,-60464,819398,-0.81,-0.0737907585812999,0.303823204307233,11.95,0,"電腦及週邊設備業","欣技"
"3396","6161",106,173823,1546649,1.81,0.112386844073865,0.160910610460779,13.71,1.1,"電腦及週邊設備業","捷波"
"3397","6163",106,132226,1467489,1.16,0.0901035714748117,0.611302172645109,14.18,0.5,"通信網路業","華電網"
"3398","6167",106,122607,1136118,0.81,0.107917487444086,0.426772494193899,7.01,0,"光電業","久正"
"3399","6169",106,-59003,286989,-1.61,-0.205593245734157,0.426321460197777,7.83,0,"文化創意業","昱泉"
"3400","6170",106,-45645,1467321,0.02,-0.0311077126272983,0.471679845376842,12.68,0,"通信網路業","統振"
"3401","6171",106,39618,1075830,0.53,0.036825520760715,0.282598736614118,14.28,0.3,"建材營造","亞銳士"
"3402","6173",106,510682,3308370,2.01,0.154360606582698,0.252992999963422,19.23,1.5,"電子零組件業","信昌電"
"3403","6174",106,24658,564966,0.5,0.0436451043071618,0.269803726939272,11.3,0.5,"電子零組件業","安碁"
"3404","6175",106,357826,2536816,2.46,0.141053194240339,0.348825914963382,16.14,2,"電子零組件業","立敦"
"3405","6179",106,128199,1422470,2.13,0.0901242205459518,0.36336750559219,19.12,1.54971055,"其他","亞通"
"3406","6180",106,1008,3135813,0.17,0.000321447739390072,0.632444583848774,16.54,0,"文化創意業","橘子"
"3407","6182",106,527599,9839052,0.67,0.0536229506663853,0.385389756658357,13.91,0.4,"半導體業","合晶"
"3408","6185",106,152626,2263176,1.49,0.0674388558379905,0.21541562404448,18.31,0.7,"電子零組件業","幃翔"
"3409","6186",106,5754,1276443,0.08,0.00450783936297978,0.730756680285172,18.23,1.5,"建材營造","新潤"
"3410","6187",106,292453,1861819,3.6,0.157079179017939,0.265651968812023,22.1,3.09999999,"其他電子業","萬潤"
"3411","6188",106,144633,8007096,1.04,0.0180631030276145,0.613785963489971,28.77,1.2,"電腦及週邊設備業","廣明"
"3412","6190",106,115010,1805830,0.92,0.0636881655526821,0.556191538828294,11.34,0.6,"通信網路業","萬泰科"
"3413","6194",106,-139703,1921708,-0.56,-0.0726973088523334,0.114607147431556,24.64,0.75,"電子零組件業","育富"
"3414","6195",106,218776,979142,5.05,0.223436437207269,0.381941419826262,22.06,4,"貿易百貨","詩肯"
"3415","6198",106,-29185,85141,-1.21,-0.342784322476833,0.296169234838966,4.23,0,"半導體業","凌泰"
"3416","6199",106,16291,730028,0.57,0.0223155824160169,0.0709050437739662,11.8,0.2,"其他","天品"
"3417","6203",106,98902,1437961,1.31,0.0687793340709519,0.363388159584057,17.98,1.2,"電子零組件業","海韻電"
"3418","6204",106,35773,892293,1.53,0.0400910911550354,0.186013331496687,24.72,1.1,"電子零組件業","艾華"
"3419","6207",106,138149,1474657,2.74,0.0936821240464732,0.595530934955024,17.17,1.8,"電子零組件業","雷科"
"3420","6208",106,188530,1740372,1.83,0.10832741505839,0.266281279669206,17.58,1.4,"電子零組件業","日揚"
"3421","6210",106,141019,832589,4.16,0.169374084932662,0.237298134626078,23.76,3.5,"電子零組件業","慶生"
"3422","6212",106,170233,1657811,1.67,0.102685408650323,0.556330860760056,16.25,1.5,"建材營造","理銘"
"3423","6217",106,134625,1516286,2.28,0.0887860205792311,0.27120730385548,23.47,1.6,"電子零組件業","中探針"
"3424","6218",106,75404,1022850,1.13,0.0737195092144498,0.299742996060733,15.92,1.16,"通信網路業","豪勉"
"3425","6219",106,128784,1841721,0.78,0.0699259008286271,0.756907794700896,11.96,0.74812498,"建材營造","富旺"
"3426","6220",106,185139,2418849,3.3,0.0765401230089187,0.69639709170673,19.38,2.3,"電子零組件業","岳豐"
"3427","6221",106,107552,740280,1.72,0.145285567623062,0.610240685379972,18.56,0.5,"資訊服務業","晉泰"
"3428","6222",106,7264,144095,0.18,0.0504111870640897,0.393570190057741,2.95,0,"光電業","上揚"
"3429","6223",106,133033,3784901,1.83,0.0351483433780699,0.508944132208931,47.16,0.5,"半導體業","旺矽"
"3430","6227",106,122310,1488925,1.94,0.0821465151031785,0.552190886369857,19.56,1.1,"電子通路業","茂綸"
"3431","6228",106,-36732,210160,-1.51,-0.174781119147316,0.49696493882006,7.51,0,"電腦及週邊設備業","全譜"
"3432","6229",106,6107,461664,0.73,0.0132282352533444,0.429572609442378,12.79,0.46,"半導體業","研通"
"3433","6231",106,25043,633684,0.98,0.0395196975148497,0.254020761278262,16.65,0.85,"資訊服務業","系微"
"3434","6233",106,-26192,891017,-0.72,-0.0293956232035977,0.113818008943206,10.82,0,"半導體業","旺玖"
"3435","6234",106,25802,2242758,0.34,0.0115045849797437,0.203502127656552,24.15,0.15,"光電業","高僑"
"3436","6236",106,-54423,148741,-1.71,-0.365891045508636,0.483480803422603,4.6,0,"其他","康呈"
"3437","6237",106,-23052,1578704,2.33,-0.0146018506319107,0.0714194124435483,19.98,0.5,"半導體業","驊訊"
