出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"110/05/29","105","4","5251","天鉞電","647197.00","439879.00","207318.00","0.00","--","207318.00","152648.00","--","54670.00","13038.00","67708.00","13361.00","54347.00","--","--","54347.00","-14811.00","--","39536.00","55777.00","--","-1430.00","40966.00","--","-1430.00","2.03"
"110/05/29","105","4","5263","智崴","881670.00","436733.00","444937.00","--","--","444937.00","336429.00","--","108508.00","21076.00","129584.00","23472.00","106112.00","--","--","106112.00","-1810.00","--","104302.00","101354.00","--","4758.00","99544.00","--","4758.00","2.30"
"110/05/29","105","4","5272","笙科","741569.00","350392.00","391177.00","--","--","391177.00","301234.00","--","89943.00","4007.00","93950.00","15828.00","78122.00","--","--","78122.00","-7592.00","--","70530.00","--","--","--","--","--","--","1.38"
"110/05/29","105","4","5274","信驊","1345678.00","578571.00","767107.00","--","--","767107.00","232325.00","--","534782.00","8946.00","543728.00","97809.00","445919.00","--","--","445919.00","3676.00","--","449595.00","445919.00","--","--","449595.00","--","--","14.07"
"110/05/29","105","4","5276","達輝-KY","944412.00","735427.00","208985.00","--","--","208985.00","89139.00","--","119846.00","2427.00","122273.00","44962.00","77311.00","--","--","77311.00","-37085.00","--","40226.00","77311.00","--","--","40226.00","--","--","1.96"
"110/05/29","105","4","5278","尚凡","331557.00","101621.00","229936.00","--","--","229936.00","313561.00","--","-83625.00","-1210.00","-84835.00","-15.00","-84820.00","--","--","-84820.00","922.00","--","-83898.00","-84820.00","--","--","-83898.00","--","--","-6.31"
"110/05/29","105","4","5281","大峽谷-KY","861169.00","555098.00","306071.00","--","--","306071.00","230184.00","--","75887.00","5097.00","80984.00","17426.00","63558.00","--","--","63558.00","-56864.00","--","6694.00","63558.00","--","--","6694.00","--","--","1.76"
"110/05/29","105","4","5287","數字","1428690.00","301211.00","1127479.00","--","--","1127479.00","485175.00","--","642304.00","20445.00","662749.00","109740.00","553009.00","--","--","553009.00","-45422.00","--","507587.00","552338.00","--","671.00","506916.00","--","671.00","13.07"
"110/05/29","105","4","5289","宜鼎","4645526.00","3381202.00","1264324.00","--","--","1264324.00","713676.00","--","550648.00","-19002.00","531646.00","125762.00","405884.00","--","--","405884.00","-4025.00","--","401859.00","463582.00","--","-57698.00","459557.00","--","-57698.00","7.06"
"110/05/29","105","4","5291","邑昇","1035369.00","896328.00","139041.00","--","--","139041.00","139776.00","--","-735.00","-9785.00","-10520.00","1808.00","-12328.00","--","--","-12328.00","-6942.00","--","-19270.00","-10884.00","--","-1444.00","-17826.00","--","-1444.00","-0.33"
"110/05/29","105","4","5299","杰力","612738.00","457111.00","155627.00","--","--","155627.00","117302.00","--","38325.00","130.00","38455.00","6549.00","31906.00","--","--","31906.00","-583.00","--","31323.00","31906.00","--","--","31323.00","--","--","1.03"
"110/05/29","105","4","5301","寶得利","1487537.00","474737.00","1012800.00","--","--","1012800.00","1197767.00","--","-184967.00","-4528.00","-189495.00","569.00","-190064.00","--","--","-190064.00","-2037.00","--","-192101.00","-169556.00","--","-20508.00","-171593.00","--","-20508.00","-1.44"
"110/05/29","105","4","5302","太欣","187093.00","108459.00","78634.00","--","--","78634.00","131989.00","--","-53355.00","15695.00","-37660.00","-150.00","-37510.00","--","--","-37510.00","4640.00","--","-32870.00","-27547.00","--","-9963.00","-22853.00","--","-10017.00","-0.17"
"110/05/29","105","4","5306","桂盟","4012789.00","2220696.00","1792093.00","--","--","1792093.00","696888.00","-1587.00","1093618.00","-19086.00","1074532.00","217911.00","856621.00","--","--","856621.00","-338062.00","--","518559.00","856581.00","--","40.00","518519.00","--","40.00","7.14"
"110/05/29","105","4","5309","系統電","2144531.00","1923588.00","220943.00","--","--","220943.00","608288.00","--","-387345.00","-34081.00","-421426.00","-41088.00","-380338.00","--","--","-380338.00","-79409.00","--","-459747.00","-302458.00","--","-77880.00","-379462.00","--","-80285.00","-1.42"
"110/05/29","105","4","5310","天剛","355902.00","303126.00","52776.00","--","--","52776.00","89736.00","--","-36960.00","-13351.00","-50311.00","-4168.00","-46143.00","--","--","-46143.00","--","--","-46143.00","-46143.00","--","--","-46143.00","--","--","-0.93"
"110/05/29","105","4","5312","寶島科","2690905.00","1111760.00","1579145.00","--","--","1579145.00","1452977.00","--","126168.00","316376.00","442544.00","84123.00","358421.00","--","--","358421.00","-121273.00","--","237148.00","359218.00","--","-797.00","237945.00","--","-797.00","5.98"
"110/05/29","105","4","5314","世紀","169822.00","127182.00","42640.00","0.00","315.00","42955.00","160552.00","--","-117597.00","9749.00","-107848.00","117.00","-107965.00","--","--","-107965.00","-710.00","--","-108675.00","-99821.00","--","-8144.00","-100176.00","--","-8499.00","-1.66"
"110/05/29","105","4","5315","光聯","2617053.00","1996936.00","620117.00","--","--","620117.00","195964.00","--","424153.00","6773.00","430926.00","530.00","430396.00","8831.00","--","439227.00","-28690.00","--","410537.00","439227.00","--","0.00","410537.00","--","0.00","4.13"
"110/05/29","105","4","5321","友銓","955329.00","819462.00","135867.00","--","--","135867.00","75018.00","--","60849.00","-6.00","60843.00","15303.00","45540.00","--","--","45540.00","-998.00","--","44542.00","45307.00","--","233.00","44316.00","--","226.00","1.57"
"110/05/29","105","4","5324","士開","870344.00","491367.00","378977.00","--","--","378977.00","288289.00","--","90688.00","-13168.00","77520.00","3662.00","73858.00","--","--","73858.00","-16892.00","--","56966.00","75379.00","--","-1521.00","59277.00","--","-2311.00","0.71"
"110/05/29","105","4","5328","華容","1029758.00","792124.00","237634.00","--","--","237634.00","176232.00","--","61402.00","34168.00","95570.00","23191.00","72379.00","--","--","72379.00","10603.00","--","82982.00","72379.00","--","--","82982.00","--","--","0.41"
"110/05/29","105","4","5340","建榮","1185537.00","1091726.00","93811.00","--","--","93811.00","80811.00","--","13000.00","3563.00","16563.00","-879.00","17442.00","--","--","17442.00","5048.00","--","22490.00","17442.00","--","--","22490.00","--","--","0.09"
"110/05/29","105","4","5344","立衛","158908.00","199204.00","-40296.00","--","--","-40296.00","32824.00","--","-73120.00","14292.00","-58828.00","-286.00","-58542.00","0.00","0.00","-58542.00","-11692.00","--","-70234.00","--","--","--","--","--","--","-0.74"
"110/05/29","105","4","5345","天揚","116274.00","81958.00","34316.00","--","--","34316.00","78722.00","--","-44406.00","-17117.00","-61523.00","3607.00","-65130.00","--","--","-65130.00","-3363.00","--","-68493.00","-65130.00","--","0.00","-68493.00","--","0.00","-1.30"
"110/05/29","105","4","5347","世界","25828634.00","16904482.00","8924152.00","--","--","8924152.00","2823247.00","--","6100905.00","159189.00","6260094.00","722169.00","5537925.00","--","--","5537925.00","5592.00","--","5543517.00","5537925.00","--","--","5543517.00","--","--","3.38"
"110/05/29","105","4","5348","系通","146319.00","114381.00","31938.00","0.00","0.00","31938.00","80623.00","0.00","-48685.00","5778.00","-42907.00","0.00","-42907.00","--","--","-42907.00","350.00","--","-42557.00","-42907.00","--","0.00","-42557.00","--","0.00","-1.65"
"110/05/29","105","4","5351","鈺創","6475051.00","5621854.00","853197.00","--","--","853197.00","1236706.00","49971.00","-333538.00","-96917.00","-430455.00","9302.00","-439757.00","--","--","-439757.00","-43449.00","--","-483206.00","-408095.00","--","-31662.00","-451596.00","--","-31610.00","-0.94"
"110/05/29","105","4","5353","台林","1197244.00","968246.00","228998.00","--","--","228998.00","197595.00","--","31403.00","12860.00","44263.00","3817.00","40446.00","--","--","40446.00","-4852.00","--","35594.00","40446.00","--","--","35594.00","--","--","0.47"
"110/05/29","105","4","5355","佳總","1218542.00","1085985.00","132557.00","--","--","132557.00","153473.00","--","-20916.00","-1651.00","-22567.00","4995.00","-27562.00","--","--","-27562.00","-24221.00","--","-51783.00","-27562.00","--","--","-51783.00","--","--","-0.17"
"110/05/29","105","4","5356","協益","9845747.00","8754274.00","1091473.00","--","--","1091473.00","505054.00","--","586419.00","202922.00","789341.00","225594.00","563747.00","--","--","563747.00","-280697.00","--","283050.00","563747.00","--","--","283050.00","--","--","4.38"
"110/05/29","105","4","5364","力麗店","467739.00","388435.00","79304.00","--","--","79304.00","47517.00","0.00","31787.00","18249.00","50036.00","5857.00","44179.00","-30193.00","--","13986.00","-8039.00","--","5947.00","19846.00","--","-5860.00","13832.00","--","-7885.00","1.69"
"110/05/29","105","4","5371","中光電","57057665.00","47523347.00","9534318.00","--","--","9534318.00","7562188.00","--","1972130.00","688751.00","2660881.00","834788.00","1826093.00","--","--","1826093.00","-1752169.00","--","73924.00","1964534.00","--","-138441.00","319958.00","--","-246034.00","4.01"
"110/05/29","105","4","5381","合正","429805.00","323609.00","106196.00","--","--","106196.00","116107.00","--","-9911.00","203394.00","193483.00","16029.00","177454.00","0.00","--","177454.00","9635.00","--","187089.00","177454.00","--","--","187089.00","--","--","0.95"
"110/05/29","105","4","5383","金利","1024104.00","927763.00","96341.00","--","--","96341.00","154969.00","--","-58628.00","-2167.00","-60795.00","38616.00","-99411.00","--","--","-99411.00","-45853.00","--","-145264.00","-115590.00","--","16179.00","-145206.00","--","-58.00","-1.64"
"110/05/29","105","4","5386","青雲","1450308.00","1370723.00","79585.00","--","--","79585.00","65923.00","--","13662.00","5880.00","19542.00","-1038.00","20580.00","--","--","20580.00","5.00","--","20585.00","--","--","--","--","--","--","1.52"
"110/05/29","105","4","5392","應華","7802227.00","6613996.00","1188231.00","--","--","1188231.00","1010617.00","--","177614.00","-19558.00","158056.00","47722.00","110334.00","--","--","110334.00","-337699.00","--","-227365.00","71274.00","--","39060.00","-218671.00","--","-8694.00","0.71"
"110/05/29","105","4","5398","慕康生醫","333782.00","225823.00","107959.00","0.00","0.00","107959.00","90879.00","--","17080.00","-5150.00","11930.00","2989.00","8941.00","0.00","--","8941.00","-3608.00","--","5333.00","8941.00","--","0.00","5333.00","--","0.00","0.22"
"110/05/29","105","4","5403","中菲","1557371.00","1090483.00","466888.00","--","--","466888.00","243098.00","--","223790.00","18029.00","241819.00","39674.00","202145.00","--","--","202145.00","2686.00","--","204831.00","203797.00","--","-1652.00","206483.00","--","-1652.00","3.25"
"110/05/29","105","4","5410","國眾","2564635.00","2066040.00","498595.00","0.00","0.00","498595.00","384371.00","0.00","114224.00","18393.00","132617.00","14033.00","118584.00","--","--","118584.00","-11270.00","--","107314.00","113756.00","--","4828.00","102486.00","--","4828.00","1.32"
"110/05/29","105","4","5425","台半","8701725.00","5545069.00","3156656.00","--","--","3156656.00","1650923.00","--","1505733.00","16962.00","1522695.00","403812.00","1118883.00","--","--","1118883.00","-271042.00","--","847841.00","772726.00","--","346157.00","544624.00","--","303217.00","3.34"
"110/05/29","105","4","5426","振發","1742614.00","1344574.00","398040.00","--","--","398040.00","203257.00","--","194783.00","29914.00","224697.00","44968.00","179729.00","--","--","179729.00","-71543.00","--","108186.00","181006.00","--","-1277.00","109463.00","--","-1277.00","1.26"
"110/05/29","105","4","5432","達威","106676.00","73964.00","32712.00","--","--","32712.00","19036.00","--","13676.00","-291.00","13385.00","1957.00","11428.00","--","--","11428.00","-365.00","--","11063.00","--","--","--","--","--","--","0.55"
"110/05/29","105","4","5438","東友","2426234.00","1764248.00","661986.00","--","--","661986.00","494812.00","--","167174.00","51190.00","218364.00","39367.00","178997.00","--","--","178997.00","-49896.00","--","129101.00","178997.00","--","0.00","130116.00","--","-1015.00","1.59"
"110/05/29","105","4","5439","高技","1980410.00","1625659.00","354751.00","--","--","354751.00","124862.00","--","229889.00","9770.00","239659.00","40763.00","198896.00","--","--","198896.00","-10046.00","--","188850.00","--","--","--","--","--","--","2.55"
"110/05/29","105","4","5443","均豪","3666700.00","2578090.00","1088610.00","--","--","1088610.00","781578.00","--","307032.00","75890.00","382922.00","83863.00","299059.00","--","--","299059.00","-96545.00","--","202514.00","260709.00","--","38350.00","179570.00","--","22944.00","1.58"
"110/05/29","105","4","5450","南良","752161.00","539907.00","212254.00","--","--","212254.00","201807.00","--","10447.00","14996.00","25443.00","20388.00","5055.00","0.00","--","5055.00","-4475.00","--","580.00","5055.00","--","0.00","580.00","--","0.00","0.10"
"110/05/29","105","4","5452","佶優","5257293.00","4744563.00","512730.00","0.00","0.00","512730.00","446226.00","--","66504.00","-21897.00","44607.00","18720.00","25887.00","--","--","25887.00","-60116.00","--","-34229.00","30180.00","--","-4293.00","-11146.00","--","-23083.00","0.20"
"110/05/29","105","4","5455","昇益","94325.00","92307.00","2018.00","--","--","2018.00","25680.00","--","-23662.00","8384.00","-15278.00","0.00","-15278.00","--","--","-15278.00","--","--","-15278.00","--","--","--","--","--","--","-0.43"
"110/05/29","105","4","5457","宣德","2843546.00","2347679.00","495867.00","--","--","495867.00","464188.00","--","31679.00","44488.00","76167.00","32603.00","43564.00","--","--","43564.00","-65267.00","--","-21703.00","-44857.00","--","88421.00","-82315.00","--","60612.00","-0.27"
"110/05/29","105","4","5460","同協","791458.00","585375.00","206083.00","--","--","206083.00","148039.00","-1109.00","56935.00","8380.00","65315.00","13455.00","51860.00","--","--","51860.00","-38502.00","--","13358.00","51860.00","--","0.00","13358.00","--","0.00","0.72"
"110/05/29","105","4","5464","霖宏","1471456.00","1330204.00","141252.00","--","--","141252.00","81681.00","--","59571.00","-21848.00","37723.00","6077.00","31646.00","--","--","31646.00","-14525.00","--","17121.00","31646.00","--","--","17121.00","--","--","0.45"
"110/05/29","105","4","5465","富驊","2018767.00","1607322.00","411445.00","--","--","411445.00","309230.00","--","102215.00","19553.00","121768.00","19649.00","102119.00","--","--","102119.00","-58138.00","--","43981.00","100659.00","--","1460.00","42521.00","--","1460.00","0.70"
"110/05/29","105","4","5468","凱鈺","191263.00","146000.00","45263.00","--","--","45263.00","119992.00","--","-74729.00","777.00","-73952.00","14.00","-73966.00","--","--","-73966.00","2627.00","--","-71339.00","-71866.00","--","-2100.00","-69239.00","--","-2100.00","-1.22"
"110/05/29","105","4","5474","聰泰","1077631.00","587370.00","490261.00","--","--","490261.00","200349.00","726.00","290638.00","4066.00","294704.00","51426.00","243278.00","--","--","243278.00","-2485.00","--","240793.00","--","--","--","--","--","--","7.21"
"110/05/29","105","4","5475","德宏","2181572.00","2218079.00","-36507.00","--","--","-36507.00","342005.00","--","-378512.00","-397401.00","-775913.00","-340.00","-775573.00","--","--","-775573.00","-78235.00","--","-853808.00","-748330.00","--","-27243.00","-826565.00","--","-27243.00","-5.06"
"110/05/29","105","4","5478","智冠","15541915.00","12618556.00","2923359.00","--","--","2923359.00","2611734.00","--","311625.00","155198.00","466823.00","99250.00","367573.00","--","--","367573.00","20415.00","--","387988.00","420962.00","--","-53389.00","449816.00","--","-61828.00","3.30"
"110/05/29","105","4","5481","新華","17605.00","44691.00","-27086.00","--","--","-27086.00","43066.00","--","-70152.00","163516.00","93364.00","-1079.00","94443.00","--","--","94443.00","-411.00","--","94032.00","94443.00","--","--","94032.00","--","--","0.99"
"110/05/29","105","4","5483","中美晶","31599040.00","28164027.00","3435013.00","--","--","3435013.00","3392953.00","--","42060.00","-898438.00","-856378.00","432628.00","-1289006.00","--","--","-1289006.00","-328410.00","--","-1617416.00","-1589225.00","--","300219.00","-1832339.00","--","214923.00","-2.77"
"110/05/29","105","4","5487","通泰","385818.00","249137.00","136681.00","--","--","136681.00","87476.00","--","49205.00","1582.00","50787.00","9907.00","40880.00","--","--","40880.00","-650.00","--","40230.00","40880.00","0.00","0.00","40230.00","0.00","0.00","1.85"
"110/05/29","105","4","5488","松普","1668662.00","1447674.00","220988.00","--","--","220988.00","187501.00","--","33487.00","45588.00","79075.00","11845.00","67230.00","--","--","67230.00","-109145.00","--","-41915.00","67230.00","--","--","-41915.00","--","--","0.73"
"110/05/29","105","4","5489","彩富","1974744.00","1220186.00","754558.00","--","--","754558.00","502026.00","--","252532.00","-6146.00","246386.00","31500.00","214886.00","--","--","214886.00","-4868.00","--","210018.00","214961.00","--","-75.00","210093.00","--","-75.00","2.18"
"110/05/29","105","4","5490","同亨","2753624.00","1667256.00","1086368.00","--","--","1086368.00","544275.00","--","542093.00","17615.00","559708.00","122512.00","437196.00","0.00","--","437196.00","-59079.00","--","378117.00","437196.00","--","--","378117.00","--","--","4.63"
"110/05/29","105","4","5493","三聯","2138338.00","1735005.00","403333.00","--","--","403333.00","217231.00","--","186102.00","92588.00","278690.00","42272.00","236418.00","--","--","236418.00","-7653.00","--","228765.00","130201.00","--","106217.00","124990.00","--","103775.00","2.94"
"110/05/29","105","4","5498","凱崴","807516.00","665040.00","142476.00","--","--","142476.00","109050.00","--","33426.00","25360.00","58786.00","14917.00","43869.00","--","--","43869.00","-95516.00","--","-51647.00","43869.00","--","0.00","-51647.00","--","0.00","0.27"
"110/05/29","105","4","5508","永信建","2022614.00","1408676.00","613938.00","--","--","613938.00","170605.00","--","443333.00","1375.00","444708.00","8666.00","436042.00","--","--","436042.00","438.00","--","436480.00","--","--","--","--","--","--","2.01"
"110/05/29","105","4","5511","德昌","5322702.00","4708910.00","613792.00","--","--","613792.00","198347.00","--","415445.00","57950.00","473395.00","94261.00","379134.00","--","--","379134.00","-4319.00","--","374815.00","379726.00","--","-592.00","375407.00","--","-592.00","2.65"
"110/05/29","105","4","5512","力麒","2709456.00","1758312.00","951144.00","--","--","951144.00","346385.00","-21906.00","582853.00","-156380.00","426473.00","109583.00","316890.00","--","--","316890.00","-11409.00","--","305481.00","131379.00","--","185511.00","120839.00","--","184642.00","0.18"
"110/05/29","105","4","5514","三豐","7936.00","3167.00","4769.00","--","--","4769.00","36964.00","--","-32195.00","99699.00","67504.00","-4999.00","72503.00","--","--","72503.00","2905.00","--","75408.00","72508.00","--","-5.00","75413.00","--","-5.00","0.43"
"110/05/29","105","4","5516","雙喜","660051.00","653805.00","6246.00","--","--","6246.00","27803.00","--","-21557.00","7199.00","-14358.00","21143.00","-35501.00","--","--","-35501.00","955.00","--","-34546.00","--","--","--","--","--","--","-0.93"
"110/05/29","105","4","5520","力泰","2050128.00","1842500.00","207628.00","--","--","207628.00","62035.00","--","145593.00","31693.00","177286.00","29407.00","147879.00","--","--","147879.00","818.00","--","148697.00","137974.00","--","9905.00","138791.00","--","9906.00","1.94"
"110/05/29","105","4","5523","豐謙","283369.00","206301.00","77068.00","--","--","77068.00","58719.00","--","18349.00","-50657.00","-32308.00","41.00","-32349.00","--","--","-32349.00","796.00","--","-31553.00","-24943.00","--","-7406.00","-24147.00","--","-7406.00","-0.22"
"110/05/29","105","4","5529","志嘉","130159.00","124054.00","6105.00","--","--","6105.00","102220.00","--","-96115.00","-46847.00","-142962.00","1187.00","-144149.00","--","--","-144149.00","-66.00","--","-144215.00","-144149.00","--","--","-144215.00","--","--","-1.38"
"110/05/29","105","4","5530","龍巖","3463382.00","1362123.00","2101259.00","--","--","2101259.00","1251785.00","82751.00","932225.00","271298.00","1203523.00","135613.00","1067910.00","--","--","1067910.00","799134.00","--","1867044.00","977840.00","--","90070.00","1775891.00","--","91153.00","2.45"
"110/05/29","105","4","5536","聖暉","8404421.00","7094349.00","1310072.00","--","--","1310072.00","708819.00","--","601253.00","-5599.00","595654.00","141792.00","453862.00","--","--","453862.00","-95739.00","--","358123.00","436276.00","--","17586.00","342190.00","--","15933.00","9.45"
"110/05/29","105","4","5543","桓鼎-KY","1018048.00","666945.00","351103.00","--","--","351103.00","279648.00","--","71455.00","-8668.00","62787.00","21132.00","41655.00","--","--","41655.00","-62359.00","--","-20704.00","10533.00","--","31122.00","-39155.00","--","18451.00","0.40"
"110/05/29","105","4","5601","台聯櫃","77231.00","32465.00","44766.00","--","--","44766.00","21811.00","0.00","22955.00","791.00","23746.00","2837.00","20909.00","--","--","20909.00","--","--","20909.00","--","--","--","--","--","--","0.32"
"110/05/29","105","4","5603","陸海","1927828.00","1608405.00","319423.00","--","--","319423.00","184909.00","--","134514.00","-7894.00","126620.00","34456.00","92164.00","--","--","92164.00","-497.00","--","91667.00","82966.00","--","9198.00","82469.00","--","9198.00","1.06"
"110/05/29","105","4","5604","中連貨","1314641.00","906207.00","408434.00","--","--","408434.00","311657.00","--","96777.00","4870.00","101647.00","5614.00","96033.00","--","--","96033.00","37814.00","--","133847.00","96033.00","--","--","133847.00","--","--","0.88"
"110/05/29","105","4","5609","中菲行","16158469.00","13636293.00","2522176.00","0.00","0.00","2522176.00","2201703.00","--","320473.00","24405.00","344878.00","59619.00","285259.00","--","--","285259.00","-58351.00","--","226908.00","270781.00","--","14478.00","220321.00","--","6587.00","2.20"
"110/05/29","105","4","5701","劍湖山","1411164.00","663212.00","747952.00","--","--","747952.00","1055013.00","--","-307061.00","-41343.00","-348404.00","58.00","-348462.00","--","--","-348462.00","-9045.00","--","-357507.00","-348448.00","--","-14.00","-357493.00","--","-14.00","-1.37"
"110/05/29","105","4","5703","亞都麗緻","979239.00","643550.00","335689.00","--","--","335689.00","296075.00","--","39614.00","-8381.00","31233.00","7669.00","23564.00","--","--","23564.00","-1505.00","--","22059.00","23564.00","--","--","22059.00","--","--","0.34"
"110/05/29","105","4","5704","老爺知","281010.00","177457.00","103553.00","--","--","103553.00","92514.00","0.00","11039.00","2982.00","14021.00","1405.00","12616.00","--","--","12616.00","-1095.00","--","11521.00","--","--","--","--","--","--","0.32"
"110/05/29","105","4","5878","台名","722611.00","551012.00","171599.00","--","--","171599.00","81227.00","--","90372.00","9067.00","99439.00","16732.00","82707.00","--","--","82707.00","5639.00","--","88346.00","85787.00","--","-3080.00","91426.00","--","-3080.00","3.62"
"110/05/29","105","4","5902","德記","2013190.00","1774883.00","238307.00","--","--","238307.00","203335.00","--","34972.00","-6833.00","28139.00","-6887.00","35026.00","--","--","35026.00","881.00","--","35907.00","35026.00","--","--","35907.00","--","--","0.37"
"110/05/29","105","4","5903","全家","60566965.00","38117788.00","22449177.00","--","--","22449177.00","21054608.00","--","1394569.00","335818.00","1730387.00","296701.00","1433686.00","--","--","1433686.00","-19506.00","--","1414180.00","1377162.00","--","56524.00","1352281.00","--","61899.00","6.17"
"110/05/29","105","4","5904","寶雅","12423746.00","7316193.00","5107553.00","--","--","5107553.00","3746697.00","--","1360856.00","49312.00","1410168.00","240684.00","1169484.00","--","--","1169484.00","-5430.00","--","1164054.00","--","--","--","--","--","--","12.13"
"110/05/29","105","4","5905","南仁湖","1645156.00","459891.00","1185265.00","--","--","1185265.00","994107.00","--","191158.00","-39131.00","152027.00","30317.00","121710.00","--","--","121710.00","-9580.00","--","112130.00","81580.00","--","40130.00","73508.00","--","38622.00","0.40"
"110/05/29","105","4","6101","寬魚國際","125196.00","157192.00","-31996.00","--","--","-31996.00","97042.00","--","-129038.00","-20074.00","-149112.00","-187.00","-148925.00","--","--","-148925.00","42191.00","--","-106734.00","-148925.00","--","--","-106734.00","--","--","-2.14"
"110/05/29","105","4","6103","合邦","1358901.00","1308679.00","50222.00","--","--","50222.00","26458.00","0.00","23764.00","-17283.00","6481.00","501.00","5980.00","--","--","5980.00","1038.00","--","7018.00","5980.00","--","0.00","7018.00","--","0.00","0.10"
"110/05/29","105","4","6104","創惟","1758358.00","870652.00","887706.00","--","--","887706.00","619084.00","--","268622.00","-10989.00","257633.00","30867.00","226766.00","--","--","226766.00","-9056.00","--","217710.00","226827.00","--","-61.00","217776.00","--","-66.00","2.53"
"110/05/29","105","4","6109","亞元","1453099.00","1127749.00","325350.00","--","--","325350.00","250216.00","--","75134.00","26305.00","101439.00","21074.00","80365.00","--","--","80365.00","-61128.00","--","19237.00","80089.00","--","276.00","18770.00","--","467.00","1.12"
"110/05/29","105","4","6111","大宇資","702634.00","122672.00","579962.00","--","--","579962.00","673242.00","--","-93280.00","-31099.00","-124379.00","16916.00","-141295.00","--","--","-141295.00","-8867.00","--","-150162.00","-136752.00","--","-4543.00","-145619.00","--","-4543.00","-2.90"
"110/05/29","105","4","6113","亞矽","1518852.00","1408158.00","110694.00","--","--","110694.00","133425.00","--","-22731.00","72873.00","50142.00","221.00","49921.00","--","--","49921.00","-8124.00","--","41797.00","49922.00","--","-1.00","41798.00","--","-1.00","1.00"
"110/05/29","105","4","6114","久威","2279521.00","1788630.00","490891.00","--","--","490891.00","181952.00","--","308939.00","18903.00","327842.00","48038.00","279804.00","--","--","279804.00","-60731.00","--","219073.00","279804.00","0.00","0.00","219073.00","--","0.00","7.03"
"110/05/29","105","4","6118","建達","6592046.00","6312015.00","280031.00","--","--","280031.00","280334.00","--","-303.00","6118.00","5815.00","1312.00","4503.00","--","--","4503.00","-1525.00","--","2978.00","4503.00","--","0.00","2978.00","--","0.00","0.05"
"110/05/29","105","4","6121","新普","58120338.00","52267695.00","5852643.00","--","--","5852643.00","2616231.00","--","3236412.00","659823.00","3896235.00","1092254.00","2803981.00","--","--","2803981.00","-671262.00","--","2132719.00","2802311.00","--","1670.00","2133355.00","--","-636.00","9.09"
"110/05/29","105","4","6122","擎邦","1157870.00","1103000.00","54870.00","--","--","54870.00","65926.00","--","-11056.00","1866.00","-9190.00","4899.00","-14089.00","--","--","-14089.00","-12535.00","--","-26624.00","-13695.00","--","-394.00","-26230.00","--","-394.00","-0.20"
"110/05/29","105","4","6123","上奇","5365888.00","4345404.00","1020484.00","--","--","1020484.00","784667.00","--","235817.00","11965.00","247782.00","41971.00","205811.00","--","--","205811.00","-20249.00","--","185562.00","168252.00","--","37559.00","147387.00","--","38175.00","3.15"
"110/05/29","105","4","6124","業強","2173107.00","1961437.00","211670.00","0.00","0.00","211670.00","346736.00","--","-135066.00","364840.00","229774.00","16871.00","212903.00","--","--","212903.00","-92223.00","--","120680.00","214003.00","--","-1100.00","121780.00","--","-1100.00","1.17"
"110/05/29","105","4","6125","廣運","9702190.00","9517251.00","184939.00","--","--","184939.00","964307.00","--","-779368.00","-84692.00","-864060.00","-132755.00","-731305.00","--","--","-731305.00","-422456.00","--","-1153761.00","-482203.00","--","-249102.00","-739735.00","--","-414026.00","-1.94"
"110/05/29","105","4","6126","信音","2897032.00","2198193.00","698839.00","--","--","698839.00","577193.00","--","121646.00","47673.00","169319.00","45143.00","124176.00","--","--","124176.00","-111605.00","--","12571.00","96500.00","--","27676.00","901.00","--","11670.00","0.87"
"110/05/29","105","4","6127","九豪","1074798.00","802682.00","272116.00","0.00","0.00","272116.00","160947.00","--","111169.00","-39022.00","72147.00","34726.00","37421.00","--","--","37421.00","-87889.00","--","-50468.00","37421.00","--","0.00","-50468.00","--","0.00","0.45"
"110/05/29","105","4","6129","普誠","1291224.00","800699.00","490525.00","--","--","490525.00","529215.00","--","-38690.00","47326.00","8636.00","6067.00","2569.00","--","--","2569.00","-3371.00","--","-802.00","2612.00","--","-43.00","-759.00","--","-43.00","0.01"
"110/05/29","105","4","6130","星寶國際","178581.00","128805.00","49776.00","0.00","0.00","49776.00","46064.00","--","3712.00","2680.00","6392.00","10502.00","-4110.00","--","--","-4110.00","-3978.00","--","-8088.00","2233.00","--","-6343.00","-913.00","--","-7175.00","0.08"
"110/05/29","105","4","6134","萬旭","1424101.00","1158208.00","265893.00","--","--","265893.00","264608.00","--","1285.00","18557.00","19842.00","7041.00","12801.00","--","--","12801.00","-27962.00","--","-15161.00","39897.00","--","-27096.00","18906.00","--","-34067.00","0.44"
