"面額新台幣10元之公司"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積、資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積、資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","董監酬勞(元)","員工紅利-現金紅利金額(元)","員工紅利-股票紅利金額(元)","員工紅利-股票紅利股數(股)","員工紅利-股票紅利股數佔盈餘轉增資之比例(%)","有無全數分派員工股票紅利而股東未配發股票股利之情事","股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性","摘錄公司章程-股利分派部分","備註",
"5516 - 雙喜","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/23","         76,402,923","        -63,022,291","         17,052,312","         17,052,312","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司年度決算如有盈餘，應先依法繳納一切稅捐及彌補以前年度虧損，並依法提公積如下：法定盈餘公積百分之十，但此項公積已超過實收資本額百分之五十時，得免繼續提列。依證交法第41條規定而提列特別盈餘公積。除上列外，如尚有盈餘，就其餘額提撥員工紅利最少百分之一；董監事酬勞最少百分之一，餘額由董事會擬定盈餘分配案，提請股東會決議分派之。","",
"5520 - 力泰","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/25","        336,124,839","        112,662,358","        437,520,961","        341,726,160","1.35000000","0.0","         95,794,801","0.0","0.0","                  0","          1,013,961","          5,069,806","                  0","                  0","0.00000","無","","本公司每年決算如有盈餘，除依法繳納稅捐及彌補歷年虧損外，應先提撥百分之十為法定盈餘公積，如尚有盈餘，再分配如下：
一、	董事監察人酬勞不高於百分之二。
二、	員工紅利不低於百分之一。員工分紅之對象得包含關聯企業之員工。
三、	其餘分配或保留由董事會擬訂議案提報股東會決議之。
    本公司股利政策係考量公司之投資資金需求，財務結構及盈餘等情形,由董事會擬定盈餘分派案，經股東會決議後辦理。
    本公司考量平衡穩定之股利政策，現金股利部份不低於現金股利及股票股利合計數之百分之十,但現金股利每股低於0.1元，則改發股票股利。
    本公司得依照當年實際營運情況，並考量次一年度之資本預算規劃，決定最適股利政策。","",
"5523 - 豐謙","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/08","       -344,281,269","        357,443,196","         11,866,103","         11,866,103","0.0","0.0","                  0","0.0","0.0","                  0","            355,372","            355,372","                  0","                  0","0.00000","無","","本公司年度總決算如有盈餘，除依法提繳所得稅外，應先彌補以往虧損，次提百分之十法定盈餘公積，並依法提撥或迴轉特別盈餘公積後，其餘額依序作下列分配：1、員工紅利百分之一至百分之八；2、董事、監察人酬勞百分之三；3、餘數加計上年度未分配盈餘為累積可分配盈餘，由董事會擬具分派議案，提請股東會決議分派之。本公司考量平衡穩定之股利政策，將視資金需求及對每股盈餘之稀釋程序，適度採取股票或現金方式發放，股東紅利之總額應為累積可分配盈餘百分之五十至百分之八十，其中現金紅利應為股東紅利總額百分之十以上。","",
"5529 - 志嘉","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/17","        136,456,105","        -21,523,301","        114,932,804","         64,124,864","0.25000000","0.0","         25,403,970","0.25000000","0.0","          2,540,397","          1,058,499","                  0","          1,058,499","            113,939","4.29256","無","","本公司年度總決算如有盈餘，除依法完納一切稅捐及彌補以往年度虧損外，次提百分之十為法定盈餘公積，但法定盈餘公積累積已達本公司資本總額時，不在此限。如有盈餘，由董事會擬具盈餘分派案提請股東會決議後分派之，其中董監事酬勞百分之二及員工紅利不得低於百分之一。員工紅利之分配對象，得包括符合一定條件之從屬員工，相關辦法授權董事會制定之。員工紅利其提撥之總金額不變，若員工紅利以配發新股為之，則以股東會開會前一日之收盤價，並考量除權除息之影響折算員工紅利股數。","",
"5530 - 龍巖","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/18","        724,164,550","      2,192,862,181","      2,693,737,921","      1,257,034,805","3.60000000","0.0","      1,436,703,116","0.0","0.0","                  0","         39,471,518","         19,735,760","                  0","                  0","0.00000","無","","本公司年度結算後如有盈餘，應先提繳稅款，彌補以往年度虧損，次提百分之十為法定盈餘公積及就當年度發生之帳列股東權益減項金額提列特別盈餘公積或迴轉特別盈餘公積後，再就其餘額依下列比例分派之：
一、董事酬勞不高於百分之二。
二、員工紅利為百分之一。以股票發放者，其對象得包括一定條件之從屬公司員工。
扣除前項金額後，其餘可供分配之金額得以加計前期累積未分配盈餘後為股東紅利，由董事會依公司股利政策按股份總額比例分派或保留，擬定盈餘分配案並將前項之分派提請股東會決議。
本公司股利政策係基於保障股東權益並依公司未來之資本預算規劃所衡量未來年度資金需求，股利之分派得以現金股利或股票股利之方式為之，以現金股利為優先，亦得以股票股利之方式分派之，唯現金股利應不低於股東紅利總額百分之十。","",
"5536 - 聖暉","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/05/28","        667,373,555","         94,830,617","        749,652,375","        656,420,737","2.00000000","0.0","         93,231,638","0.0","0.0","                  0","          1,707,313","          3,457,308","                  0","                  0","0.00000","無","","本公司年度決算如有盈餘，依下列順序分派之：
一、	提繳稅捐；
二、	彌補虧損；
三、	提存百分之十為法定盈餘公積，但法定公積已達資本總額時，不在此限；
四、	依法令或主管機關規定提撥或迴轉特別盈餘公積；
五、	董事酬勞，就一至四款規定數額後剩餘之數提撥不高於百分之三；
六、	員工紅利就一至四款規定數額後剩餘之數提撥不低於百分之二；員工股票紅利發給之對象，得包括子公司之員工；
七、	餘額則視公司所處環境、成長階段及長期財務規劃酌予保留部份盈餘，就其餘額併同以前年度累積未分配盈餘，由董事會視當年度資金狀況及經濟發展，分配股東紅利，其中現金紅利應為股東紅利總額之百分之十以上，並由董事會提請股東會決議後行之。","",
"5543 - 桓鼎-KY","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/05/29","          8,973,565","         33,773,051","         42,746,616","         18,266,616","1.02000000","0.0","         24,480,000","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","依公司章程定，當本公司於任一中華民國證卷交易市場上交易時，由董事會擬具分配方案，經股東會決議後，每一年度盈餘分配及限制如下:
(1) 完納稅捐。
(2) 彌補虧損。
(3) 依公開發行公司適用法規提撥百分之十法定盈餘公積，但累計法定盈餘公積達實收資本額者不在此限。
(4)董事會依公司章程規定所決議之公積或證券主管機關依公開發行公司規則要求之特別盈餘公積。
(5)不可少於當期可分配盈額之百分之二十五作為股東紅利，並以發放現金或發行新股的方式為之。","",
"面額新台幣10元之公司"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積、資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積、資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","董監酬勞(元)","員工紅利-現金紅利金額(元)","員工紅利-股票紅利金額(元)","員工紅利-股票紅利股數(股)","員工紅利-股票紅利股數佔盈餘轉增資之比例(%)","有無全數分派員工股票紅利而股東未配發股票股利之情事","股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性","摘錄公司章程-股利分派部分","備註",
"5601 - 台聯櫃","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/09","            107,394","         66,109,916","         66,557,622","         21,197,622","0.70000000","0.0","         45,360,000","0.0","0.0","                  0","          1,784,968","            594,989","                  0","                  0","0.00000","無","","第二十七條：本公司每年決算，如有當期淨利，除彌補虧損及繳納稅捐外，先提百分之十法定盈餘公積，並依法令或主管機關規定提列特別盈餘公積後，於提撥員工紅利百分之一，董事、監察人酬勞金百分之三後，其餘額加計期初保留盈餘，作為可分配盈餘，由董事會擬具盈餘分派案，提請股東會決議之。
第二十七條之一：本公司因應必要之規模擴充、重大投資、穩定獲利率及兼顧資本適足率下，採取剩餘股利政策。本公司若未有重大資本預算規劃及轉投資時，分派現金股利原則上不低於當年度決算後可供分配數之百分之六十，其餘得以股票股利之方式分派，藉以保留資本支出所須之資金。","",
"5603 - 陸海","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/12","         32,097,242","        182,119,075","        187,609,040","         38,419,372","1.50000000","0.0","        111,892,251","0.50000000","0.0","          3,729,741","          8,288,315","          8,288,315","                  0","                  0","","無","","第卅一條：本公司年度決算後如有盈餘，除依法完納稅捐及彌補以往年度虧損外，應先提列百分之十為法定盈餘公積，但法定盈餘公積已達資本總額時，不在此限，次依法令及主管機關規定提列或迴轉特別盈餘公積；再加計前期累積未分配盈餘，餘額為累積可分配盈餘。前述累積可分配盈餘，由董事會參酌企業成長所需資金，擬具盈餘分配案提請股東會決議之。分配盈餘時，員工紅利及董事、監察人酬勞金各為百分之五，其餘百分之九十為股東股利；員工紅利如以股票方式發放，其對象得包含符合一定條件之從屬公司員工，該一定條件及分配方式授權董事會決定之。本公司正處營業成長期，分配股利之政策，須視公司目前及未來之投資環境、資金需求市場競爭情況與資本預算因素，兼顧股東利益、平衡股利及公司長期財務規劃等，每年依法由董事會擬具分派案，提報股東會。股東股利之發放，其中現金股利應為股利總額之20%~100%，其餘為股票股利。","",
"5604 - 中連貨","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/02","          8,700,543","        129,421,361","        125,179,768","             79,355","1.15000000","0.65000000","        195,809,342","0.0","0.0","                  0","                  0","             11,648","                  0","                  0","0.00000","無","","本公司若未有重大資本預算規劃及轉投資時，分派現金股利原則上不低於當年度決算後可供分配數百分之九十，其餘得以股票股利方式分派，藉以保留資本支出所須之資金。
分派條件與時機：
每年決算後如有盈餘應提百分之十為法定盈餘公積並依證交法第四十一條規定提列特別盈餘公積外，其餘由董事會擬定盈餘分配案提請股東會決議分配之，本項分派之紅利百分之零點零一分配予本公司員工。","",
"5609 - 中菲行","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/18","        -42,923,021","        214,427,173","        154,353,737","         22,773,737","1.02000000","0.0","        131,580,000","0.0","0.0","                  0","          4,537,241","         15,124,138","                  0","                  0","0.00000","無","","本公司每年決議後所得純益，除依法提撥應繳納之所得稅外，應先彌補以往年度虧損，次就其餘額提撥十分之一為法定盈餘公積，但法定盈餘公積已達資本總額時不在此限，盈餘得酌予保留若干數額不分配, 其餘作如下百分比之分配。　
一、股東紅利　　百分之八十七。
二、董監事酬勞金　　百分之三。
三、員工紅利　　　　百分之十。","",
"5701 - 劍湖山","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/12","                  0","                  0","                  0","                  0","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司年度決算後如有盈餘，除彌補歷年累積虧損及依法繳納一切稅捐外，應先提百分之十為法定盈餘公積，並按法令規定提列特別盈餘公積後，再就其餘額併同以前年度累積之未分配盈餘優先發放甲種特別股當年度應分派及以前各年度累積未分派之股息，次就其餘額再分派乙種特別股股息，其餘依下列順序分派之（一）員工紅利百分之一（二）董監酬勞百分之一（三）餘額由董事會擬具盈餘分配案，提報股東會決議後分配之。本公司所處產業環境多變，休閒遊樂產業正值穩定成長階段，未來為因應業務成長資金需求及長期財務規劃，由尚可分配盈餘提撥百分之五十（含）以上為股利分派原則。本公司發放股利種類得依公司之成長率及考量資本支出情形，優先分派股票股利，其餘得分派現金股利，其比率不低於當年度股利分配總額之百分之十（含）。","",
"5703 - 亞都麗緻","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/08","         36,420,229","         37,443,389","         79,170,068","         54,586,210","0.35000000","0.0","         24,583,858","0.0","0.0","                  0","            768,246","            256,081","                  0","                  0","","無","","第三十一條：本公司每年決算後如有盈餘，除依法繳納營利事業所得稅及彌補以
往年度虧損外，應先提撥百分之十法定盈餘公積及依必要時提列特
別盈餘公積，如尚有餘，連同上一年度累積未分配盈餘按下列方式
分派之，惟此項盈餘提供分派之比率及股東現金股利之比率，得視
當年度實際獲利及資金狀況，經董事會擬定後，提報股東會通過後
分配之：
一、員工紅利百分之一。
二、董事、監察人酬勞百分之三。
三、股東股利百分之九十六，其中現金股利不得低於股利總數之百
分之二十五。
如有前一年度累積或當年度發生但當年度稅後盈餘不足提列之股
東權益減項，應自前一年度累積未分配盈餘提列相同數額之特別盈
餘公積，並於提撥供分派前先行扣除。本公司所處產業環境多變，
企業生命週期正值穩定成長階段，考量本公司未來資金需求及長期
財務規劃，並滿足股東對現金流入之需求，本公司將逐年視當年度
經濟環境及公司獲利狀況，在健全公司財務結構，保障投資人權益
及公司永續經營之前提下依公司章程訂定最適當之股利政策，原則
上以現金發放百分之四十及股票股利百分之六十方式為之，唯如有
重大投資計劃需要時，授權董事會決議得將現金股利發放比率降至
百分之十至二十，其餘以股票股利發放，如無重大投資需要時，亦
得全部發放現金股利，展望未來三年股利政策秉持上述原則辦理。","",
"5704 - 老爺知","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/26","          3,910,074","         55,767,574","         52,300,624","          3,723,551","1.25000000","0.0","         48,577,073","0.0","0.0","                  0","          1,534,013","          1,022,675","                  0","                  0","0.00000","無","","第二十八條：本公司為旅館業，每年獲利相
當穩定，股利政策採現金股利、盈餘轉增資
與資本公積轉增資三種方式搭配發放，就當
年度可分配盈餘扣除法令規定後之餘額，至
少分配百分之五十以上。若餘額不足每股分
配NT$0.3 元，則不發放股東紅利，為免資
本過度膨脹，影響未來年度之股利發放水準
，且旅館須定期維修，現金股利之比率至少
為當年全部股利百分之三十以上。本公司年
度總決算如有盈餘，應先提繳稅款，彌補已
往虧損，次提百分之十為法定公積及扣除特
別盈餘公積，如尚有盈餘加計上期未分配盈
餘後，得就部份提撥：董事監察人酬勞百分
之三。員工紅利百分之二。股東紅利百分之
九十五。其餘額除法令規定外，由董事會擬
定後提請股東常會決議分配之。","",
"5820 - 日盛金","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/12","                  1","      2,443,092,911","      2,264,014,672","                  2","0.14083276","0.0","        452,802,940","0.56333107","0.0","        181,121,173","          5,500,000","            226,401","                  0","                  0","0.00000","無","","本公司年度總決算如有盈餘，應先提繳稅款
及彌補以往虧損，次依法令規定提列法定盈
餘公積及特別盈餘公積後，當年度如尚有餘
額就其餘額提撥不低於萬分之一為員工紅
利，其餘加計期初未分配盈餘，由董事會擬
具盈餘分配方案，提請股東會議決議分配
之。本公司依法提列之特別盈餘公積，如遇
法令修改或因適用法令提列特別盈餘公積之
原因消滅時，得迴轉至未分配盈餘分配之。

本公司股利政策採剩餘股利政策。依據公司
未來之資本預算規劃，優先保留營運及投資
所需之資金後，剩餘之盈餘才以股票股利或
現金股利方式分派。其現金股利之比率不低
於百分之十。員工紅利以股票紅利發放時，
其分配對象得包括從屬公司員工。","",
"5864 - 致和證","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/24","                  0","        -32,253,225","        -26,076,572","                  0","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司產業發展成熟，獲利穩定且財務結構健全，惟鑑於未來數年仍
將視市場變化有業務項目之擴展計畫，故盈餘之分派，為就當年度可分配盈餘依法提列法定盈餘公積、特別盈餘公積及另依法令規定提列或迴轉特別盈餘公積後，就其餘額提撥員工紅利百分之一、無提列董監事酬勞；其餘加計以前年度未分配盈餘，由董事會擬具分配案送股東會決議分配之。擬定盈餘分配時，股東股息及紅利應達當年度稅後盈餘扣減法定盈餘公積、特別盈餘公積及另依法令規定增提之特別盈餘公積，或加計迴轉為可分配之盈餘後百分之三十以上，其中百分之三十以上以現金股利方式發放；惟公司自外界取得足夠資金支應該年度重大資本支出時，將就當年度所分配之股利中至少提撥百分之五十發放現金股利。","",
"5878 - 台名","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/10","          7,998,075","         67,448,268","         68,618,886","            938,886","1.00000000","0.0","         18,800,000","2.60000000","0.0","          4,888,000","          1,209,644","          1,209,644","                  0","                  0","0.00000","無","","依本公司章程規定，本公司年度總決算如有盈餘，應先提繳稅款，彌補歷年虧損，如尚有盈餘，提列百分之十法定盈餘公積，惟法定公積已達實收資本總額時得免繼續提列，並依法令規定或得視業務需要提列或迴轉特別盈餘公積，如尚有餘額，依下列比例分配之
(1)員工紅利百分之一～五，並授權董事會於該上下限範圍內按年決定
(2)董事酬勞百分之一～五，並授權董事會於該上下限範圍內按年決定
(3)其餘加計累積未分配盈餘，由董事會擬具盈餘分配案，提請股東會決議分派之。","",
"5902 - 德記","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/15","                  0","                  0","                  0","                  0","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","無","",
"5903 - 全家","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/18","        144,294,922","      1,294,860,799","      1,343,338,721","        227,238,721","5.00000000","0.0","      1,116,100,000","0.0","0.0","                  0","         23,307,494","        111,352,669","                  0","                  0","0.00000","無","","本公司為配合長期資本規劃，以求永續經營及穩定成長，故採用剩餘股利政策，於年度結束後依據公司當年度之盈餘及以前年度之累積盈餘，考量獲利情形，資本結構及未來營運需求後，就可分配盈餘提撥百分之五十以上分派股東股利，其中現金股利不得低於股利總額百分之十。","",
"5904 - 寶雅","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/10","          6,282,246","        772,461,637","        708,936,848","          3,088,926","7.40000000","0.0","        696,436,622","0.10000000","0.0","            941,130","          4,800,000","                  0","         81,000,000","            223,201","19.16989","無","","本公司所處產業環境多變，企業生命週期正值穩定成長階段，本公司每年決算後如有盈餘，除依法繳納營利事業所得稅及彌補以往年度虧損外，應先提撥百分之十法定盈餘公積，並依法提列或迴轉特別盈餘公積後，為本期可供分配盈餘，本期可供分配盈餘再加計上年度累積未分配盈餘，為累積可供分配盈餘。
本公司盈餘分配係按公司所處之產業環境由董事會依據未來業務或轉投資需要等相關因素，依下列方式擬具盈餘分配議案，提請股東會決議後分派之：
1.董事酬勞：不得高於本期可供分配盈餘之百分之六。
2.員工紅利：不得少於本期可供分配盈餘之百分之零點一。
3.股東股息及紅利：為累積可供分配盈餘之百分之五十至一百，其中現金股利不得少於股利總額百分之一。現金股利每股若低於零點五元得不予發放，改以股票股利發放。","",
"5905 - 南仁湖","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/17","         17,284,929","        137,026,258","        102,617,104","            658,625","0.50000000","0.0","        101,958,479","0.0","0.0","                  0","          2,146,494","          3,219,741","                  0","                  0","0.00000","無","","本公司每年決算後如有盈餘，除依法繳納營利事業所得稅及彌補以往年度虧損外，應先提百分之十法定公積金，並依證券交易法第四十一條規定提列或迴轉特別盈餘公積後，如尚有餘額，由董事會擬具分配辦法，提請股東會承認後分配之，但其中董監事酬勞訂為不高於百分之三，員工紅利訂為不低於百分之０．二，股東股息及紅利之總額應為累積可分配盈餘之百分之一０以上，所分配股東股利中現金股利不得低於百分之十。惟前述股利提撥比例及現金股利發放比例得視當年度實際獲利及資金狀況，授權董事會擬定盈餘分派之種類及比較，提報股東會決議調整之。","",
"6015 - 宏遠證","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/05/28","          4,878,096","        170,961,578","        139,178,215","         11,126,582","0.30000000","0.0","        128,051,633","0.0","0.0","                  0","                  0","          2,609,829","                  0","                  0","0.00000","無","","第廿三條
本公司年度決算如有盈餘，於依法繳納一切稅捐及彌補以前年度虧損外，應先提列百分之十法定盈餘公積，並依法令規定提列特別盈餘公積，其餘額除得應業務需要酌予保留外，由董事會視公司營運狀況按以下比例擬具分配案，提請股東會決議分配之：
(一)除獨立董事外，董事酬勞不高於百分之三；員工紅利不低於百分之二；二者合計不超過百分之五。
(二)其餘全部或部分分派股東紅利。
本公司考量未來營運規模成長及業務多元化發展趨勢，股利分派以股票股利不高於百分之五十、現金股利不低於百分之五十為原則，但公司得視業務發展及營運資金之需求，酌予調整股利比例。","",
"面額新台幣10元之公司"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積、資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積、資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","董監酬勞(元)","員工紅利-現金紅利金額(元)","員工紅利-股票紅利金額(元)","員工紅利-股票紅利股數(股)","員工紅利-股票紅利股數佔盈餘轉增資之比例(%)","有無全數分派員工股票紅利而股東未配發股票股利之情事","股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性","摘錄公司章程-股利分派部分","備註",
"6016 - 康和證","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/12","                  0","         70,954,009","         48,687,450","         48,687,450","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","","無","","本公司每年決算如有盈餘，應先提繳稅款，彌補已往虧損，並依法提公積如下：
一、法定盈餘公積百分之十。
二、特別盈餘公積百分之二十。（惟此項公積已達實收資本額以上者，得免繼續提存。）
如尚有盈餘加計以前年度累計未分配盈餘作為可供分派盈餘，由董事會視營運需要酌予保留後之餘額，按下列比例擬訂分配議案提請股東會決議分派之：
一、董事酬勞金百分之五以內。
二、員工紅利百分之一至二。
本公司屬證券業，產業環境多變，且公司正值發展階段，需充足之資本以確保競爭力及業務之發展，採充分股票股利政策並考量本公司之盈餘狀況及未來資金需求，酌予配發現金股利。
擬定分配盈餘分配案時，分配之股利以不低於當年度稅後盈餘之百分之五十為原則。股票股利不低於當年擬分配股利總數之百分之八十。","",
"6020 - 大展證","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/29","                  0","                  0","                  0","                  0","0.42190000","0.0","        106,467,796","","","","                  0","                  0","                  0","","","無","","","",
"6021 - 大慶證","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/18","            785,889","        105,148,094","         17,218,183","         17,218,183","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","","無","","本公司分派每一會計年度盈餘，應先提撥稅款及彌補以往虧損。次提百分之十法定盈餘公積，並依主管機關規定成數提撥特別盈餘公積，如尚有盈餘得再分派如下：
一、員工紅利百分之一；
二、董事監察人酬勞百分之一；
三、其餘再加計以前年度未分配盈餘由董事會擬具股東紅利分配議案，提請股東會決議分派之。","",
"6023 - 元大期貨","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/05/21","            716,601","        870,604,709","        614,736,293","          1,526,893","2.64000000","4.30500000","      1,613,209,400","0.0","0.0","                  0","            700,000","          2,889,803","                  0","                  0","","無","","本公司年度決算於完納稅捐，彌補歷年虧損後，分派盈餘時，應先提百分之十為法定盈
餘公積，百分之二十為特別盈餘公積，其餘
額加計以前年度之未分配盈餘後，除得應業
務需要酌予保留外，按下列比例分配之：
一、董監事酬勞百分之零點一至百分之一。
二、員工紅利百分之零點零一至百分之五。
三、餘額為普通股股東股息紅利。
本公司之股利發放政策，係以維持公司長期
財務結構之健全與穩定公司未來年度業務持
續成長需要，以創造股東最大利益，依下列
方式辦理：
一、各年度股利分派之總數，應不低於各年
度結算出可分配之盈餘數額之百分之五十為
原則。
二、本公司得依當年度實際營運狀況，並考
量次年資金運用規劃需要，決定最適當之現
金及股票股利的發放比例，惟現金股利發放
比例不得低於百分之三十。","",
"6026 - 福邦證","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/05/13","       -186,160,009","        393,367,069","        142,827,767","         27,827,767","0.50000000","0.0","        115,000,000","0.0","0.0","                  0","          3,670,213","          3,670,213","                  0","                  0","0.00000","無","","本公司年度決算之稅後盈餘，應先彌補以往年度之虧損，次提百分之十法定盈餘公積，百分之二十特別盈餘公積，另依法令或主管機關規定提列或迴轉特別盈餘公積後，其餘額得加計期初未分配盈餘為可供分配盈餘，並得酌予保留後，由董事會擬具盈餘分配議案，依下列比率分配之：
一、董事酬勞百分之三。
二、員工紅利百分之三。員工紅利以股票紅利發放時，其分派之對象包括符合一定條件之從屬公司員工。
三、其餘為股東股利。","",
"6101 - 寬魚國際","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/15","        -69,553,407","         64,946,010","         29,714,078","         14,854,078","0.12700000","0.0","          7,504,000","0.12400000","0.0","            735,600","            594,282","            594,282","                  0","                  0","0.00000","無","","第二十條
本公司於每年度決算如有盈餘，除應先提繳稅款，彌補以往虧損，依法提列法定盈餘公積百分之十外，依規定就當年度發生之帳列股東權益減項金額（如長期股權投資跌價損失、累積換算調整數等）自當年度稅後盈餘與前期未分配盈餘提列相同數額之特別盈餘公積，屬前期累積之股東權益減項金額，則自前期未分配盈餘提列相同數額之特別盈餘公積不得分派。嗣後股東權益減項數額有迴轉時，得就迴轉部分分派盈餘。其餘為當年度可分配盈餘，以其不高於百分之二分配為董監事酬勞；不低於百分之一為員工紅利，餘數加計期初未分配盈餘為股東累積可分派盈餘，由董事會擬具分配議案，提請股東會決議分配之。股東紅利應為上述累積可分派盈餘之百分之五十以上，其中百分之五十以上發放現金股利。","",
"6103 - 合邦","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/11","       -920,017,862","        -36,522,174","       -455,601,510","       -455,601,510","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","第廿五條：本公司年度決算如有盈餘時，應先彌補以往虧損，提繳稅額，次提法定盈餘公積百分之十，尚有餘額時應依股東會決議保留部份盈餘或股東會別有決議外，依下列百分比率分配之。
一、股東紅利百分之八十五。
二、員工紅利百分之十二(員工紅利若為股票股利時，其發放對象得包括符合一定條件之從屬公司員工，該一定條件授權董事會訂定之)。
三、董監事酬勞百分之三。  
第廿六條：本公司所處產業環境多變，分派股利之政策，須視公司目前及未來之投資環境、資金需求、國內外競爭狀況及資本預算等因素，兼顧股東利益、平衡股利及公司長期財務規劃等，每年依法由董事會擬具分派案，提報股東會決議之。本公司分派股利得以現金或股票方式發放，其中現金股利不得低於當年度股利總額的百分之十。","",
"6104 - 創惟","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/24","       -278,041,080","        429,749,716","        122,576,770","         20,450,043","1.13911836","2.86088164","        358,616,736","0.0","0.0","                  0","          3,408,340","         17,041,703","                  0","                  0","0.00000","無","","盈餘分派之順序如下：
(1)實收資本額1%作為股東股息，依配股基準日之股東名冊配發股東。如當年度可分配盈餘不足分派股息時，僅就其數額依股東持股比例分配，不得以股本分派之。
(2)當年度可分配盈餘扣除前款股東股息後,就其餘額提撥:
1.員工紅利為15%
2.董監酬勞不高於3%
3.股東紅利不高於84%
4.其餘為未分配盈餘","",
